from,to,lineId,lineCode,mode,authority,travelTimeSec
NSR:Quay:11351,NSR:Quay:11347,RUT:Line:69,69,bus,Ruter,60
NSR:Quay:11347,NSR:Quay:11379,RUT:Line:69,69,bus,Ruter,60
NSR:Quay:11379,NSR:Quay:11382,RUT:Line:69,69,bus,Ruter,60
NSR:Quay:11382,NSR:Quay:11387,RUT:Line:69,69,bus,Ruter,60
NSR:Quay:11387,NSR:Quay:11393,RUT:Line:69,69,bus,Ruter,60
NSR:Quay:11393,NSR:Quay:11397,RUT:Line:69,69,bus,Ruter,120
NSR:Quay:7257,NSR:Quay:7183,RUT:Line:3,3,rail,Ruter,60
NSR:Quay:7183,NSR:Quay:11928,RUT:Line:3,3,rail,Ruter,60
NSR:Quay:11928,NSR:Quay:11897,RUT:Line:3,3,rail,Ruter,180
NSR:Quay:11897,NSR:Quay:11106,RUT:Line:3,3,rail,Ruter,60
NSR:Quay:11106,NSR:Quay:11134,RUT:Line:3,3,rail,Ruter,120
NSR:Quay:11134,NSR:Quay:11178,RUT:Line:3,3,rail,Ruter,120
NSR:Quay:11178,NSR:Quay:11273,RUT:Line:3,3,rail,Ruter,120
NSR:Quay:11273,NSR:Quay:10948,RUT:Line:3,3,rail,Ruter,120
NSR:Quay:10948,NSR:Quay:10954,RUT:Line:3,3,rail,Ruter,60
NSR:Quay:10954,NSR:Quay:10998,RUT:Line:3,3,rail,Ruter,120
NSR:Quay:10998,NSR:Quay:10716,RUT:Line:3,3,rail,Ruter,60
NSR:Quay:10716,NSR:Quay:10749,RUT:Line:3,3,rail,Ruter,120
NSR:Quay:10749,NSR:Quay:10768,RUT:Line:3,3,rail,Ruter,60
NSR:Quay:10768,NSR:Quay:10788,RUT:Line:3,3,rail,Ruter,120
NSR:Quay:10788,NSR:Quay:10423,RUT:Line:3,3,rail,Ruter,180
NSR:Quay:12209,NSR:Quay:12212,RUT:Line:51,51,bus,Ruter,60
NSR:Quay:12212,NSR:Quay:12217,RUT:Line:51,51,bus,Ruter,120
NSR:Quay:12217,NSR:Quay:12218,RUT:Line:51,51,bus,Ruter,60
NSR:Quay:12218,NSR:Quay:12223,RUT:Line:51,51,bus,Ruter,60
NSR:Quay:12223,NSR:Quay:12182,RUT:Line:51,51,bus,Ruter,120
NSR:Quay:12182,NSR:Quay:12179,RUT:Line:51,51,bus,Ruter,60
NSR:Quay:12179,NSR:Quay:12174,RUT:Line:51,51,bus,Ruter,0
NSR:Quay:12174,NSR:Quay:12169,RUT:Line:51,51,bus,Ruter,120
NSR:Quay:12169,NSR:Quay:12162,RUT:Line:51,51,bus,Ruter,0
NSR:Quay:12162,NSR:Quay:12161,RUT:Line:51,51,bus,Ruter,60
NSR:Quay:12161,NSR:Quay:11431,RUT:Line:51,51,bus,Ruter,60
NSR:Quay:11431,NSR:Quay:11427,RUT:Line:51,51,bus,Ruter,60
NSR:Quay:11427,NSR:Quay:11425,RUT:Line:51,51,bus,Ruter,0
NSR:Quay:11425,NSR:Quay:11413,RUT:Line:51,51,bus,Ruter,60
NSR:Quay:11413,NSR:Quay:11356,RUT:Line:51,51,bus,Ruter,120
NSR:Quay:11356,NSR:Quay:11363,RUT:Line:51,51,bus,Ruter,60
NSR:Quay:11363,NSR:Quay:11368,RUT:Line:51,51,bus,Ruter,60
NSR:Quay:11368,NSR:Quay:11724,RUT:Line:51,51,bus,Ruter,60
NSR:Quay:11724,NSR:Quay:11796,RUT:Line:51,51,bus,Ruter,60
NSR:Quay:11796,NSR:Quay:11161,RUT:Line:51,51,bus,Ruter,60
NSR:Quay:11161,NSR:Quay:11164,RUT:Line:51,51,bus,Ruter,60
NSR:Quay:10822,NSR:Quay:12295,RUT:Line:3004,4B,bus,Ruter,180
NSR:Quay:12295,NSR:Quay:10627,RUT:Line:3004,4B,bus,Ruter,120
NSR:Quay:10627,NSR:Quay:10641,RUT:Line:3004,4B,bus,Ruter,180
NSR:Quay:10641,NSR:Quay:10690,RUT:Line:3004,4B,bus,Ruter,120
NSR:Quay:10690,NSR:Quay:10685,RUT:Line:3004,4B,bus,Ruter,60
NSR:Quay:10681,NSR:Quay:10667,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:10667,NSR:Quay:10630,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:10630,NSR:Quay:12286,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:12286,NSR:Quay:12292,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:12292,NSR:Quay:10819,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:10819,NSR:Quay:10851,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:10851,NSR:Quay:10883,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:10883,NSR:Quay:11176,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:11176,NSR:Quay:11135,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11135,NSR:Quay:11107,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11107,NSR:Quay:11895,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11895,NSR:Quay:11929,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11929,NSR:Quay:7184,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:7184,NSR:Quay:7255,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:7255,NSR:Quay:7334,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:7334,NSR:Quay:8028,RUT:Line:1,1,rail,Ruter,180
NSR:Quay:8028,NSR:Quay:11441,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:11441,NSR:Quay:11447,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11447,NSR:Quay:11461,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:11461,NSR:Quay:11479,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:11479,NSR:Quay:11506,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:11506,NSR:Quay:11517,RUT:Line:1,1,rail,Ruter,180
NSR:Quay:11517,NSR:Quay:11553,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11553,NSR:Quay:11561,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:11561,NSR:Quay:11569,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:11569,NSR:Quay:11570,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:11570,NSR:Quay:11576,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11576,NSR:Quay:11593,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11593,NSR:Quay:11606,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11606,NSR:Quay:11609,RUT:Line:1,1,rail,Ruter,180
NSR:Quay:11609,NSR:Quay:11612,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11612,NSR:Quay:11617,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11617,NSR:Quay:11638,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11638,NSR:Quay:12151,RUT:Line:1,1,rail,Ruter,180
NSR:Quay:7478,NSR:Quay:10221,RUT:Line:3810,B10,water,Ruter,1380
NSR:Quay:12462,NSR:Quay:12459,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:12459,NSR:Quay:12456,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:12456,NSR:Quay:12454,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:12454,NSR:Quay:12452,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:12452,NSR:Quay:12432,RUT:Line:79,79,bus,Ruter,240
NSR:Quay:12432,NSR:Quay:12444,RUT:Line:79,79,bus,Ruter,180
NSR:Quay:12443,NSR:Quay:12403,RUT:Line:79,79,bus,Ruter,240
NSR:Quay:12403,NSR:Quay:12420,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:12420,NSR:Quay:12374,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:12374,NSR:Quay:12370,RUT:Line:79,79,bus,Ruter,120
NSR:Quay:12370,NSR:Quay:12376,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:12376,NSR:Quay:12350,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:12350,NSR:Quay:12355,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:12355,NSR:Quay:12356,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:12356,NSR:Quay:10678,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10678,NSR:Quay:10671,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10671,NSR:Quay:10642,RUT:Line:79,79,bus,Ruter,120
NSR:Quay:10642,NSR:Quay:10647,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10647,NSR:Quay:10919,RUT:Line:79,79,bus,Ruter,120
NSR:Quay:10919,NSR:Quay:10941,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10941,NSR:Quay:10945,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10945,NSR:Quay:10803,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10803,NSR:Quay:10795,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10795,NSR:Quay:10783,RUT:Line:79,79,bus,Ruter,120
NSR:Quay:10783,NSR:Quay:10778,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10778,NSR:Quay:10773,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10773,NSR:Quay:10765,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10765,NSR:Quay:10755,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10755,NSR:Quay:10745,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10745,NSR:Quay:10742,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10742,NSR:Quay:11022,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:11022,NSR:Quay:11017,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:11017,NSR:Quay:11013,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:11013,NSR:Quay:11406,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:11406,NSR:Quay:11412,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:11412,NSR:Quay:11415,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:11415,NSR:Quay:11331,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:11331,NSR:Quay:11316,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:11316,NSR:Quay:11326,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:11326,NSR:Quay:11351,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:11351,NSR:Quay:11347,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:11347,NSR:Quay:11380,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:11380,NSR:Quay:10375,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10375,NSR:Quay:10370,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10370,NSR:Quay:10278,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10278,NSR:Quay:10272,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10272,NSR:Quay:10282,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10282,NSR:Quay:10295,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10295,NSR:Quay:109484,RUT:Line:79,79,bus,Ruter,120
NSR:Quay:109484,NSR:Quay:10312,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10312,NSR:Quay:10316,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10316,NSR:Quay:10319,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10319,NSR:Quay:111000,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:111000,NSR:Quay:10805,RUT:Line:79,79,bus,Ruter,120
NSR:Quay:10805,NSR:Quay:10683,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:10683,NSR:Quay:10686,RUT:Line:79,79,bus,Ruter,120
NSR:Quay:10686,NSR:Quay:10727,RUT:Line:79,79,bus,Ruter,60
NSR:Quay:11238,NSR:Quay:11283,RUT:Line:54,54,bus,Ruter,60
NSR:Quay:11283,NSR:Quay:11286,RUT:Line:54,54,bus,Ruter,120
NSR:Quay:11286,NSR:Quay:11431,RUT:Line:54,54,bus,Ruter,60
NSR:Quay:11431,NSR:Quay:11425,RUT:Line:54,54,bus,Ruter,120
NSR:Quay:11425,NSR:Quay:11413,RUT:Line:54,54,bus,Ruter,60
NSR:Quay:11413,NSR:Quay:11356,RUT:Line:54,54,bus,Ruter,120
NSR:Quay:11356,NSR:Quay:11363,RUT:Line:54,54,bus,Ruter,60
NSR:Quay:11363,NSR:Quay:11368,RUT:Line:54,54,bus,Ruter,60
NSR:Quay:11368,NSR:Quay:11718,RUT:Line:54,54,bus,Ruter,60
NSR:Quay:11718,NSR:Quay:11703,RUT:Line:54,54,bus,Ruter,60
NSR:Quay:11703,NSR:Quay:11708,RUT:Line:54,54,bus,Ruter,60
NSR:Quay:11708,NSR:Quay:11713,RUT:Line:54,54,bus,Ruter,60
NSR:Quay:11713,NSR:Quay:11689,RUT:Line:54,54,bus,Ruter,120
NSR:Quay:11689,NSR:Quay:11674,RUT:Line:54,54,bus,Ruter,120
NSR:Quay:11674,NSR:Quay:11565,RUT:Line:54,54,bus,Ruter,60
NSR:Quay:11565,NSR:Quay:11549,RUT:Line:54,54,bus,Ruter,60
NSR:Quay:11549,NSR:Quay:11554,RUT:Line:54,54,bus,Ruter,60
NSR:Quay:11554,NSR:Quay:11836,RUT:Line:54,54,bus,Ruter,120
NSR:Quay:11836,NSR:Quay:11828,RUT:Line:54,54,bus,Ruter,120
NSR:Quay:11828,NSR:Quay:105305,RUT:Line:54,54,bus,Ruter,120
NSR:Quay:105305,NSR:Quay:7203,RUT:Line:54,54,bus,Ruter,120
NSR:Quay:7203,NSR:Quay:7169,RUT:Line:54,54,bus,Ruter,300
NSR:Quay:7169,NSR:Quay:104410,RUT:Line:54,54,bus,Ruter,120
NSR:Quay:104410,NSR:Quay:12093,RUT:Line:54,54,bus,Ruter,120
NSR:Quay:12093,NSR:Quay:105466,RUT:Line:54,54,bus,Ruter,120
NSR:Quay:10224,NSR:Quay:10240,RUT:Line:570,570,bus,Ruter,120
NSR:Quay:10240,NSR:Quay:5647,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:5647,NSR:Quay:10249,RUT:Line:570,570,bus,Ruter,120
NSR:Quay:10249,NSR:Quay:109700,RUT:Line:570,570,bus,Ruter,120
NSR:Quay:109700,NSR:Quay:10267,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:10267,NSR:Quay:10273,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:10273,NSR:Quay:10275,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:10275,NSR:Quay:10354,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:10354,NSR:Quay:10360,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:10360,NSR:Quay:10367,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:10367,NSR:Quay:10373,RUT:Line:570,570,bus,Ruter,120
NSR:Quay:10373,NSR:Quay:5914,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:5914,NSR:Quay:5921,RUT:Line:570,570,bus,Ruter,0
NSR:Quay:5921,NSR:Quay:5928,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:5928,NSR:Quay:5406,RUT:Line:570,570,bus,Ruter,120
NSR:Quay:5406,NSR:Quay:5419,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:5419,NSR:Quay:5433,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:5433,NSR:Quay:5708,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:5708,NSR:Quay:10404,RUT:Line:570,570,bus,Ruter,0
NSR:Quay:10404,NSR:Quay:10401,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:10401,NSR:Quay:10398,RUT:Line:570,570,bus,Ruter,0
NSR:Quay:10398,NSR:Quay:10390,RUT:Line:570,570,bus,Ruter,0
NSR:Quay:10390,NSR:Quay:10386,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:10386,NSR:Quay:10382,RUT:Line:570,570,bus,Ruter,0
NSR:Quay:10382,NSR:Quay:5779,RUT:Line:570,570,bus,Ruter,0
NSR:Quay:5779,NSR:Quay:5774,RUT:Line:570,570,bus,Ruter,0
NSR:Quay:5774,NSR:Quay:5768,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:5768,NSR:Quay:5761,RUT:Line:570,570,bus,Ruter,0
NSR:Quay:5761,NSR:Quay:5788,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:5788,NSR:Quay:5793,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:5793,NSR:Quay:5500,RUT:Line:570,570,bus,Ruter,120
NSR:Quay:5500,NSR:Quay:5515,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:5515,NSR:Quay:5560,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:5560,NSR:Quay:5568,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:5568,NSR:Quay:9800,RUT:Line:570,570,bus,Ruter,0
NSR:Quay:9800,NSR:Quay:9828,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:9828,NSR:Quay:9834,RUT:Line:570,570,bus,Ruter,0
NSR:Quay:9834,NSR:Quay:9997,RUT:Line:570,570,bus,Ruter,60
NSR:Quay:104414,NSR:Quay:8149,RUT:Line:19,19,tram,Ruter,60
NSR:Quay:8149,NSR:Quay:8119,RUT:Line:19,19,tram,Ruter,120
NSR:Quay:8119,NSR:Quay:7557,RUT:Line:19,19,tram,Ruter,180
NSR:Quay:7557,NSR:Quay:7540,RUT:Line:19,19,tram,Ruter,60
NSR:Quay:7540,NSR:Quay:7529,RUT:Line:19,19,tram,Ruter,60
NSR:Quay:7529,NSR:Quay:7497,RUT:Line:19,19,tram,Ruter,120
NSR:Quay:7497,NSR:Quay:7210,RUT:Line:19,19,tram,Ruter,180
NSR:Quay:7210,NSR:Quay:7167,RUT:Line:19,19,tram,Ruter,120
NSR:Quay:7167,NSR:Quay:104526,RUT:Line:19,19,tram,Ruter,180
NSR:Quay:104526,NSR:Quay:12065,RUT:Line:19,19,tram,Ruter,120
NSR:Quay:12065,NSR:Quay:12139,RUT:Line:19,19,tram,Ruter,120
NSR:Quay:12139,NSR:Quay:12190,RUT:Line:19,19,tram,Ruter,180
NSR:Quay:12190,NSR:Quay:12219,RUT:Line:19,19,tram,Ruter,120
NSR:Quay:12219,NSR:Quay:12316,RUT:Line:19,19,tram,Ruter,120
NSR:Quay:12316,NSR:Quay:12322,RUT:Line:19,19,tram,Ruter,60
NSR:Quay:12322,NSR:Quay:12332,RUT:Line:19,19,tram,Ruter,60
NSR:Quay:12332,NSR:Quay:12348,RUT:Line:19,19,tram,Ruter,60
NSR:Quay:12348,NSR:Quay:12369,RUT:Line:19,19,tram,Ruter,120
NSR:Quay:7553,NSR:Quay:7559,RUT:Line:365,365,bus,Ruter,60
NSR:Quay:7559,NSR:Quay:7577,RUT:Line:365,365,bus,Ruter,120
NSR:Quay:7577,NSR:Quay:10181,RUT:Line:365,365,bus,Ruter,150
NSR:Quay:10181,NSR:Quay:102259,RUT:Line:365,365,bus,Ruter,120
NSR:Quay:102259,NSR:Quay:10177,RUT:Line:365,365,bus,Ruter,60
NSR:Quay:10177,NSR:Quay:10184,RUT:Line:365,365,bus,Ruter,60
NSR:Quay:10184,NSR:Quay:8252,RUT:Line:365,365,bus,Ruter,300
NSR:Quay:11103,NSR:Quay:11095,RUT:Line:17,17,tram,Ruter,60
NSR:Quay:11095,NSR:Quay:11057,RUT:Line:17,17,tram,Ruter,60
NSR:Quay:11057,NSR:Quay:11054,RUT:Line:17,17,tram,Ruter,120
NSR:Quay:11054,NSR:Quay:11044,RUT:Line:17,17,tram,Ruter,60
NSR:Quay:11044,NSR:Quay:104048,RUT:Line:17,17,tram,Ruter,60
NSR:Quay:104048,NSR:Quay:104051,RUT:Line:17,17,tram,Ruter,60
NSR:Quay:104051,NSR:Quay:104054,RUT:Line:17,17,tram,Ruter,180
NSR:Quay:104054,NSR:Quay:104872,RUT:Line:17,17,tram,Ruter,120
NSR:Quay:104872,NSR:Quay:105274,RUT:Line:17,17,tram,Ruter,120
NSR:Quay:105274,NSR:Quay:7176,RUT:Line:17,17,tram,Ruter,120
NSR:Quay:7176,NSR:Quay:100634,RUT:Line:17,17,tram,Ruter,120
NSR:Quay:100634,NSR:Quay:7530,RUT:Line:17,17,tram,Ruter,60
NSR:Quay:7530,NSR:Quay:7539,RUT:Line:17,17,tram,Ruter,60
NSR:Quay:7539,NSR:Quay:7556,RUT:Line:17,17,tram,Ruter,120
NSR:Quay:7556,NSR:Quay:11484,RUT:Line:17,17,tram,Ruter,60
NSR:Quay:11484,NSR:Quay:11480,RUT:Line:17,17,tram,Ruter,60
NSR:Quay:11480,NSR:Quay:11494,RUT:Line:17,17,tram,Ruter,60
NSR:Quay:11494,NSR:Quay:11498,RUT:Line:17,17,tram,Ruter,60
NSR:Quay:11498,NSR:Quay:11508,RUT:Line:17,17,tram,Ruter,120
NSR:Quay:11508,NSR:Quay:11587,RUT:Line:17,17,tram,Ruter,120
NSR:Quay:11587,NSR:Quay:11626,RUT:Line:17,17,tram,Ruter,60
NSR:Quay:104413,NSR:Quay:8201,RUT:Line:12,12,tram,Ruter,0
NSR:Quay:8201,NSR:Quay:8189,RUT:Line:12,12,tram,Ruter,60
NSR:Quay:8189,NSR:Quay:8170,RUT:Line:12,12,tram,Ruter,120
NSR:Quay:8170,NSR:Quay:7805,RUT:Line:12,12,tram,Ruter,120
NSR:Quay:7805,NSR:Quay:7827,RUT:Line:12,12,tram,Ruter,60
NSR:Quay:7827,NSR:Quay:7753,RUT:Line:12,12,tram,Ruter,60
NSR:Quay:7753,NSR:Quay:7731,RUT:Line:12,12,tram,Ruter,120
NSR:Quay:7731,NSR:Quay:7796,RUT:Line:12,12,tram,Ruter,60
NSR:Quay:7796,NSR:Quay:7434,RUT:Line:12,12,tram,Ruter,120
NSR:Quay:7434,NSR:Quay:7670,RUT:Line:12,12,tram,Ruter,60
NSR:Quay:7670,NSR:Quay:7279,RUT:Line:12,12,tram,Ruter,120
NSR:Quay:7279,NSR:Quay:7246,RUT:Line:12,12,tram,Ruter,120
NSR:Quay:7246,NSR:Quay:7209,RUT:Line:12,12,tram,Ruter,120
NSR:Quay:7209,NSR:Quay:105273,RUT:Line:12,12,tram,Ruter,120
NSR:Quay:105273,NSR:Quay:104871,RUT:Line:12,12,tram,Ruter,120
NSR:Quay:104871,NSR:Quay:11821,RUT:Line:12,12,tram,Ruter,120
NSR:Quay:11821,NSR:Quay:11825,RUT:Line:12,12,tram,Ruter,60
NSR:Quay:11825,NSR:Quay:11842,RUT:Line:12,12,tram,Ruter,120
NSR:Quay:11842,NSR:Quay:11867,RUT:Line:12,12,tram,Ruter,60
NSR:Quay:11867,NSR:Quay:11728,RUT:Line:12,12,tram,Ruter,120
NSR:Quay:11728,NSR:Quay:11752,RUT:Line:12,12,tram,Ruter,60
NSR:Quay:12069,NSR:Quay:12089,RUT:Line:20,20,bus,Ruter,60
NSR:Quay:12089,NSR:Quay:11906,RUT:Line:20,20,bus,Ruter,60
NSR:Quay:11906,NSR:Quay:11924,RUT:Line:20,20,bus,Ruter,60
NSR:Quay:11924,NSR:Quay:11891,RUT:Line:20,20,bus,Ruter,60
NSR:Quay:11891,NSR:Quay:11048,RUT:Line:20,20,bus,Ruter,180
NSR:Quay:11048,NSR:Quay:11860,RUT:Line:20,20,bus,Ruter,60
NSR:Quay:11860,NSR:Quay:11744,RUT:Line:20,20,bus,Ruter,120
NSR:Quay:11744,NSR:Quay:11734,RUT:Line:20,20,bus,Ruter,120
NSR:Quay:11734,NSR:Quay:11713,RUT:Line:20,20,bus,Ruter,60
NSR:Quay:11713,NSR:Quay:11689,RUT:Line:20,20,bus,Ruter,120
NSR:Quay:11689,NSR:Quay:11607,RUT:Line:20,20,bus,Ruter,120
NSR:Quay:11607,NSR:Quay:11579,RUT:Line:20,20,bus,Ruter,120
NSR:Quay:11579,NSR:Quay:11595,RUT:Line:20,20,bus,Ruter,60
NSR:Quay:11595,NSR:Quay:11599,RUT:Line:20,20,bus,Ruter,60
NSR:Quay:11599,NSR:Quay:8089,RUT:Line:20,20,bus,Ruter,120
NSR:Quay:8089,NSR:Quay:8209,RUT:Line:20,20,bus,Ruter,60
NSR:Quay:8209,NSR:Quay:8182,RUT:Line:20,20,bus,Ruter,60
NSR:Quay:8182,NSR:Quay:8159,RUT:Line:20,20,bus,Ruter,120
NSR:Quay:8159,NSR:Quay:7820,RUT:Line:20,20,bus,Ruter,60
NSR:Quay:7820,NSR:Quay:7835,RUT:Line:20,20,bus,Ruter,60
NSR:Quay:7835,NSR:Quay:11844,RUT:Line:20,20,bus,Ruter,120
NSR:Quay:11844,NSR:Quay:11817,RUT:Line:20,20,bus,Ruter,120
NSR:Quay:8115,NSR:Quay:11927,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11927,NSR:Quay:11937,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11937,NSR:Quay:11940,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11940,NSR:Quay:11955,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11955,NSR:Quay:11653,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11653,NSR:Quay:11657,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11657,NSR:Quay:11661,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11661,NSR:Quay:11665,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11665,NSR:Quay:11672,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11672,NSR:Quay:11677,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11677,NSR:Quay:11776,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11776,NSR:Quay:11780,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11780,NSR:Quay:11783,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11783,NSR:Quay:11787,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11787,NSR:Quay:11813,RUT:Line:45,45,bus,Ruter,0
NSR:Quay:11813,NSR:Quay:11809,RUT:Line:45,45,bus,Ruter,120
NSR:Quay:11809,NSR:Quay:11803,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11803,NSR:Quay:11799,RUT:Line:45,45,bus,Ruter,60
NSR:Quay:11980,NSR:Quay:7169,RUT:Line:300,300,bus,Ruter,120
NSR:Quay:7169,NSR:Quay:11142,RUT:Line:300,300,bus,Ruter,420
NSR:Quay:11142,NSR:Quay:11205,RUT:Line:300,300,bus,Ruter,120
NSR:Quay:11205,NSR:Quay:11234,RUT:Line:300,300,bus,Ruter,60
NSR:Quay:11234,NSR:Quay:10402,RUT:Line:300,300,bus,Ruter,180
NSR:Quay:10402,NSR:Quay:10284,RUT:Line:300,300,bus,Ruter,120
NSR:Quay:10284,NSR:Quay:9811,RUT:Line:300,300,bus,Ruter,300
NSR:Quay:9811,NSR:Quay:9870,RUT:Line:300,300,bus,Ruter,60
NSR:Quay:9870,NSR:Quay:9944,RUT:Line:300,300,bus,Ruter,120
NSR:Quay:9944,NSR:Quay:9840,RUT:Line:300,300,bus,Ruter,60
NSR:Quay:9840,NSR:Quay:9954,RUT:Line:300,300,bus,Ruter,120
NSR:Quay:9954,NSR:Quay:9422,RUT:Line:300,300,bus,Ruter,120
NSR:Quay:9422,NSR:Quay:9419,RUT:Line:300,300,bus,Ruter,0
NSR:Quay:9419,NSR:Quay:9400,RUT:Line:300,300,bus,Ruter,60
NSR:Quay:9400,NSR:Quay:9405,RUT:Line:300,300,bus,Ruter,60
