id,name,lat,lon,stopPlaceId,cluster_id
NSR:Quay:101973,Øvre Sogn,59.956267,10.722227,NSR:Quay:101973,424
NSR:Quay:102699,Seterbråten,59.833007,10.827826,NSR:Quay:102699,425
NSR:Quay:106017,Sommerro,59.829164,10.830435,NSR:Quay:106017,426
NSR:Quay:10519,Mina Beiteplukks vei,59.831912,10.835164,NSR:Quay:10519,427
NSR:Quay:10523,Nyjordet,59.831167,10.837632,NSR:Quay:10523,326
NSR:Quay:10549,Bjørnholt skole,59.83432,10.838302,NSR:Quay:10549,325
NSR:Quay:10515,Bjørnholt øvre,59.836699,10.833882,NSR:Quay:10515,324
NSR:Quay:10449,Blakkens vei,59.84229,10.831358,NSR:Quay:10449,323
NSR:Quay:10445,Brunas vei,59.844637,10.829591,NSR:Quay:10445,322
NSR:Quay:10442,Lofsrudhøgda,59.847547,10.828713,NSR:Quay:10442,693
NSR:Quay:11792,Bogstad Camping,59.962061,10.642287,NSR:Quay:11792,428
NSR:Quay:11797,Peder Ankers plass,59.961023,10.640846,NSR:Quay:11797,429
NSR:Quay:11767,Linhusveien,59.957652,10.641589,NSR:Quay:11767,430
NSR:Quay:11771,Vennerstua,59.954535,10.64351,NSR:Quay:11771,431
NSR:Quay:11745,Røa kirke,59.949419,10.643931,NSR:Quay:11745,694
NSR:Quay:10726,Grorud T,59.960944,10.882871,NSR:Quay:10726,170
NSR:Quay:10606,Tiurleiken,59.963043,10.890227,NSR:Quay:10606,695
NSR:Quay:10615,Ravnkollen,59.9652,10.889554,NSR:Quay:10615,696
NSR:Quay:10618,Ravnkollbakken,59.967025,10.890144,NSR:Quay:10618,697
NSR:Quay:10622,Romsås kirke,59.968406,10.890474,NSR:Quay:10622,698
NSR:Quay:10625,Røverkollen,59.971787,10.899371,NSR:Quay:10625,699
NSR:Quay:10628,Øvre Svarttjern,59.971854,10.9044,NSR:Quay:10628,700
NSR:Quay:10634,Svarttjern,59.969336,10.905561,NSR:Quay:10634,701
NSR:Quay:10638,Emanuelfjell,59.966845,10.900342,NSR:Quay:10638,702
NSR:Quay:10607,Romsås senter,59.96465,10.895254,NSR:Quay:10607,703
NSR:Quay:10609,Orremyr,59.965169,10.898354,NSR:Quay:10609,704
NSR:Quay:10612,Gangtunnelen,59.962232,10.896836,NSR:Quay:10612,705
NSR:Quay:11990,Oslo bussterminal,59.9121,10.757236,NSR:Quay:11990,1
NSR:Quay:11143,Helsfyr T,59.913117,10.802253,NSR:Quay:11143,28
NSR:Quay:104017,Torshov,59.934504,10.764373,NSR:Quay:104017,52
NSR:Quay:104020,Biermanns gate,59.930655,10.761122,NSR:Quay:104020,432
NSR:Quay:106762,Nybrua,59.916828,10.757942,NSR:Quay:106762,433
NSR:Quay:104033,Niels Juels gate,59.916358,10.71531,NSR:Quay:104033,434
NSR:Quay:104036,Lille Frogner allé,59.918001,10.71218,NSR:Quay:104036,435
NSR:Quay:104039,Elisenberg,59.919585,10.708666,NSR:Quay:104039,436
NSR:Quay:104043,Frogner plass,59.921735,10.705651,NSR:Quay:104043,248
NSR:Quay:102319,Majorstuen,59.929088,10.71591,NSR:Quay:102319,47
NSR:Quay:109118,Holbergs plass,59.917663,10.732852,NSR:Quay:109118,706
NSR:Quay:102124,Øvre Sogn,59.956184,10.721994,NSR:Quay:102124,424
NSR:Quay:102126,Gaustadveien,59.953957,10.717764,NSR:Quay:102126,423
NSR:Quay:110567,Rikshospitalet,59.947825,10.718869,NSR:Quay:110567,707
NSR:Quay:11869,Smestaddammen,59.93445,10.67858,NSR:Quay:11869,422
NSR:Quay:11865,Jarlsborgveien,59.930095,10.67601,NSR:Quay:11865,421
NSR:Quay:11858,Hoff terrasse,59.927829,10.675246,NSR:Quay:11858,420
NSR:Quay:11855,Hoff,59.925246,10.675235,NSR:Quay:11855,419
NSR:Quay:107539,Skøyen stasjon,59.92277,10.678523,NSR:Quay:107539,251
NSR:Quay:11746,Røa kirke,59.950326,10.644609,NSR:Quay:11746,708
NSR:Quay:11772,Vennerstua,59.954453,10.643676,NSR:Quay:11772,431
NSR:Quay:11765,Linhusveien,59.957865,10.641656,NSR:Quay:11765,430
NSR:Quay:11798,Peder Ankers plass,59.960568,10.641117,NSR:Quay:11798,429
NSR:Quay:11791,Bogstad Camping,59.961935,10.641986,NSR:Quay:11791,428
NSR:Quay:12072,Bogstad badeplass,59.969801,10.638668,NSR:Quay:12072,437
NSR:Quay:12078,Bogstad gård,59.972677,10.629703,NSR:Quay:12078,438
NSR:Quay:12080,Strøm,59.978219,10.623034,NSR:Quay:12080,709
NSR:Quay:12086,Zinober,59.983185,10.621744,NSR:Quay:12086,439
NSR:Quay:12108,Bjørnsgard,59.985827,10.621625,NSR:Quay:12108,440
NSR:Quay:12092,Årnes,59.988066,10.6207,NSR:Quay:12092,441
NSR:Quay:12067,Wyllerveien,59.99152,10.623305,NSR:Quay:12067,710
NSR:Quay:12095,Bakk,59.993475,10.622468,NSR:Quay:12095,442
NSR:Quay:12097,Søndre Solberg,59.999304,10.619619,NSR:Quay:12097,443
NSR:Quay:12104,Nordre Solberg,60.007879,10.619177,NSR:Quay:12104,444
NSR:Quay:12143,Stubberud,60.01315,10.616187,NSR:Quay:12143,445
NSR:Quay:12137,Sørkedalen skole,60.016753,10.613276,NSR:Quay:12137,446
NSR:Quay:12132,Lokalet,60.016678,10.603172,NSR:Quay:12132,447
NSR:Quay:12130,Søndre Venner,60.017323,10.598872,NSR:Quay:12130,448
NSR:Quay:12125,Nordre Venner,60.017967,10.594777,NSR:Quay:12125,449
NSR:Quay:12112,Vestre Venner,60.017927,10.590788,NSR:Quay:12112,450
NSR:Quay:12121,Sandbråten,60.018698,10.585973,NSR:Quay:12121,451
NSR:Quay:12117,Skansebakken,60.017837,10.58378,NSR:Quay:12117,452
NSR:Quay:102317,Rosenborg,59.924137,10.723834,NSR:Quay:102317,397
NSR:Quay:110711,Bislett,59.927158,10.731371,NSR:Quay:110711,711
NSR:Quay:109119,Huitfeldts gate,59.915242,10.725796,NSR:Quay:109119,712
NSR:Quay:109539,Nationaltheatret,59.914094,10.730319,NSR:Quay:109539,116
NSR:Quay:10895,Bryn senter,59.903535,10.822606,NSR:Quay:10895,453
NSR:Quay:10864,Traktorveien,59.900378,10.814382,NSR:Quay:10864,713
NSR:Quay:10862,Manglerud senter,59.896669,10.813736,NSR:Quay:10862,454
NSR:Quay:10903,Manglerud skole,59.894308,10.821056,NSR:Quay:10903,455
NSR:Quay:10909,Skuronnveien,59.891792,10.821785,NSR:Quay:10909,456
NSR:Quay:10913,Treskeveien,59.889152,10.817926,NSR:Quay:10913,457
NSR:Quay:10929,Alléen,59.887786,10.814573,NSR:Quay:10929,151
NSR:Quay:10925,Smedberg,59.884032,10.819055,NSR:Quay:10925,714
NSR:Quay:10918,Abildsø,59.880039,10.826814,NSR:Quay:10918,150
NSR:Quay:10935,Bogerudmyra,59.882158,10.834298,NSR:Quay:10935,458
NSR:Quay:10734,Jøranstien,59.887873,10.835596,NSR:Quay:10734,459
NSR:Quay:10731,Østbyveien,59.888697,10.84356,NSR:Quay:10731,460
NSR:Quay:10721,Ulsrud T,59.889635,10.849313,NSR:Quay:10721,461
NSR:Quay:10737,Ulsrudveien,59.892528,10.84879,NSR:Quay:10737,462
NSR:Quay:11000,Oppsal senter,59.893043,10.840655,NSR:Quay:11000,463
NSR:Quay:11004,Løypeveien,59.896345,10.841773,NSR:Quay:11004,464
NSR:Quay:10971,Skøyenåsveien,59.89906,10.840982,NSR:Quay:10971,465
NSR:Quay:108604,Formerveien,59.900706,10.843948,NSR:Quay:108604,715
NSR:Quay:10975,Skøyenlia,59.902075,10.841081,NSR:Quay:10975,716
NSR:Quay:10970,Skøyenåsveien,59.899151,10.840816,NSR:Quay:10970,465
NSR:Quay:10962,Skøyenkroken,59.897893,10.837959,NSR:Quay:10962,466
NSR:Quay:10957,Skøyenåsen T,59.900597,10.835929,NSR:Quay:10957,467
NSR:Quay:10986,Østensjø skole,59.89897,10.831972,NSR:Quay:10986,468
NSR:Quay:10899,Rognerud,59.902106,10.825578,NSR:Quay:10899,469
NSR:Quay:10896,Bryn senter,59.903535,10.822496,NSR:Quay:10896,453
NSR:Quay:109651,Majorstuen,59.92994,10.713384,NSR:Quay:109651,47
NSR:Quay:12028,Åsjordet T,59.92848,10.646192,NSR:Quay:12028,470
NSR:Quay:11976,Oslo bussterminal,59.911671,10.758415,NSR:Quay:11976,1
NSR:Quay:12440,Sloreåsen,59.842065,10.794993,NSR:Quay:12440,471
NSR:Quay:10564,Klemetsrud skole,59.834278,10.843318,NSR:Quay:10564,472
NSR:Quay:10567,Maurtuveien,59.83231,10.852443,NSR:Quay:10567,473
NSR:Quay:10574,Godheim,59.832816,10.85958,NSR:Quay:10574,474
NSR:Quay:10579,Store Stensrud,59.828303,10.866586,NSR:Quay:10579,475
NSR:Quay:10582,Hanåveien,59.823591,10.872906,NSR:Quay:10582,476
NSR:Quay:10588,Lille Stensrud,59.819708,10.877001,NSR:Quay:10588,477
NSR:Quay:10591,Sværsvann bru,59.818157,10.888355,NSR:Quay:10591,478
NSR:Quay:11722,Ullerntoppen,59.938718,10.648225,NSR:Quay:11722,365
NSR:Quay:11716,Aslakveien,59.94266,10.647136,NSR:Quay:11716,364
NSR:Quay:11711,Ostadalsveien,59.945796,10.648013,NSR:Quay:11711,363
NSR:Quay:11691,Hovseter,59.946709,10.657591,NSR:Quay:11691,717
NSR:Quay:11697,Hovseter skole,59.949517,10.656623,NSR:Quay:11697,362
NSR:Quay:11701,Orebakken,59.952903,10.656588,NSR:Quay:11701,361
NSR:Quay:11589,Ryghs vei,59.956162,10.662242,NSR:Quay:11589,360
NSR:Quay:11584,Krags vei,59.95481,10.666035,NSR:Quay:11584,359
NSR:Quay:11580,Lybekkveien,59.95231,10.673867,NSR:Quay:11580,358
NSR:Quay:11546,Holmenhavna,59.95069,10.680621,NSR:Quay:11546,357
NSR:Quay:108250,Bjørnveien,59.946447,10.685428,NSR:Quay:108250,718
NSR:Quay:11533,Tråkka,59.945436,10.689826,NSR:Quay:11533,719
NSR:Quay:11530,Grimelundsveien,59.944763,10.692937,NSR:Quay:11530,356
NSR:Quay:11472,Viggo Hansteens vei,59.943309,10.698642,NSR:Quay:11472,74
NSR:Quay:11466,Vinderen T,59.942638,10.704082,NSR:Quay:11466,355
NSR:Quay:11443,Frøensalléen,59.935337,10.709776,NSR:Quay:11443,354
NSR:Quay:8077,Majorstuen,59.930466,10.714686,NSR:Quay:8077,47
NSR:Quay:12053,Sørenga,59.90387,10.758823,NSR:Quay:12053,479
NSR:Quay:12057,Loelva,59.895488,10.755953,NSR:Quay:12057,480
NSR:Quay:12259,Ormsundbakken,59.881685,10.770043,NSR:Quay:12259,481
NSR:Quay:12253,Mailand,59.880053,10.765279,NSR:Quay:12253,482
NSR:Quay:12248,Kirkebakken,59.878282,10.764056,NSR:Quay:12248,483
NSR:Quay:12244,Malmøysundet,59.874639,10.759821,NSR:Quay:12244,484
NSR:Quay:12240,Malmøya,59.873332,10.75811,NSR:Quay:12240,720
NSR:Quay:12243,Malmøysundet,59.874615,10.76003,NSR:Quay:12243,484
NSR:Quay:12247,Kirkebakken,59.878419,10.764289,NSR:Quay:12247,483
NSR:Quay:12254,Mailand,59.880079,10.765454,NSR:Quay:12254,482
NSR:Quay:12258,Ormsundbakken,59.881709,10.770324,NSR:Quay:12258,481
NSR:Quay:12214,Ulvøya,59.870342,10.77349,NSR:Quay:12214,485
NSR:Quay:10430,Mortensrud T,59.849466,10.829304,NSR:Quay:10430,288
NSR:Quay:10520,Mina Beiteplukks vei,59.831699,10.834083,NSR:Quay:10520,427
NSR:Quay:106018,Sommerro,59.82931,10.830309,NSR:Quay:106018,426
NSR:Quay:10708,Seterbråten,59.833174,10.827909,NSR:Quay:10708,425
NSR:Quay:109233,Nationaltheatret,59.913851,10.73412,NSR:Quay:109233,116
NSR:Quay:12115,Eirik Raudes vei,59.90226,10.79477,NSR:Quay:12115,721
NSR:Quay:10874,Furuveien,59.903009,10.802203,NSR:Quay:10874,722
NSR:Quay:10867,Manglerudveien,59.899814,10.803385,NSR:Quay:10867,154
NSR:Quay:10837,Ryenberget,59.897521,10.802551,NSR:Quay:10837,153
NSR:Quay:10833,Ryen T,59.895921,10.802538,NSR:Quay:10833,136
NSR:Quay:10839,Ryensvingen,59.894316,10.806011,NSR:Quay:10839,135
NSR:Quay:10847,Sandstuveien,59.891114,10.809833,NSR:Quay:10847,152
NSR:Quay:10796,Skullerud,59.866297,10.83981,NSR:Quay:10796,146
NSR:Quay:11009,Vetlandsveien,59.900159,10.846864,NSR:Quay:11009,486
NSR:Quay:10992,Oppsal kirke,59.900931,10.841913,NSR:Quay:10992,487
NSR:Quay:11003,Løypeveien,59.896345,10.841615,NSR:Quay:11003,464
NSR:Quay:10999,Oppsal senter,59.893061,10.840419,NSR:Quay:10999,463
NSR:Quay:10738,Ulsrudveien,59.892433,10.848852,NSR:Quay:10738,462
NSR:Quay:10753,Bøler T,59.883549,10.843039,NSR:Quay:10753,187
NSR:Quay:8128,Homansbyen,59.923525,10.727114,NSR:Quay:8128,96
NSR:Quay:12315,Siksakveien,59.854679,10.785492,NSR:Quay:12315,87
NSR:Quay:10537,Bjørndal,59.821369,10.839587,NSR:Quay:10537,329
NSR:Quay:10532,Meklenborg,59.824292,10.835526,NSR:Quay:10532,328
NSR:Quay:10528,Bjørndal senter,59.826313,10.835819,NSR:Quay:10528,327
NSR:Quay:12160,Engelsrud,59.973054,10.7643,NSR:Quay:12160,219
NSR:Quay:12163,Brennenga,59.977015,10.761369,NSR:Quay:12163,218
NSR:Quay:12168,Låkeberget,59.98002,10.757136,NSR:Quay:12168,217
NSR:Quay:12175,Skjerven,59.98618,10.752847,NSR:Quay:12175,216
NSR:Quay:12178,Saga,59.988601,10.753027,NSR:Quay:12178,215
NSR:Quay:12181,Hammeren,59.993982,10.75252,NSR:Quay:12181,214
NSR:Quay:12189,Kirkeby,59.996514,10.766264,NSR:Quay:12189,723
NSR:Quay:12192,Maridalen kirke,59.999759,10.771987,NSR:Quay:12192,724
NSR:Quay:12194,Velhuset,60.004892,10.773924,NSR:Quay:12194,725
NSR:Quay:12196,Hauger,60.008312,10.776156,NSR:Quay:12196,726
NSR:Quay:12201,Turterfaret,60.01343,10.77909,NSR:Quay:12201,727
NSR:Quay:12203,Brodin,60.016185,10.78247,NSR:Quay:12203,728
NSR:Quay:12205,Sandermosveien,60.019365,10.786509,NSR:Quay:12205,729
NSR:Quay:12229,Granum,60.021456,10.785385,NSR:Quay:12229,730
NSR:Quay:12226,Øvre Vaggestein,60.024006,10.784385,NSR:Quay:12226,731
NSR:Quay:12208,Skar,60.026691,10.779653,NSR:Quay:12208,213
NSR:Quay:12409,Hauketo stasjon,59.845743,10.803013,NSR:Quay:12409,202
NSR:Quay:12470,Berglyveien,59.828817,10.806585,NSR:Quay:12470,488
NSR:Quay:12473,Høgåsveien,59.830515,10.803595,NSR:Quay:12473,489
NSR:Quay:10411,Toppåsveien,59.828161,10.803855,NSR:Quay:10411,490
NSR:Quay:7639,Vippetangen,59.903186,10.741397,NSR:Quay:7639,491
NSR:Quay:102697,Oslo bussterminal,59.911556,10.762023,NSR:Quay:102697,1
NSR:Quay:11942,Norbygata,59.912875,10.764593,NSR:Quay:11942,392
NSR:Quay:11950,Tøyenkirken,59.91482,10.769246,NSR:Quay:11950,492
NSR:Quay:102997,Kampen,59.912295,10.779763,NSR:Quay:102997,493
NSR:Quay:12135,Kampen park,59.91441,10.781281,NSR:Quay:12135,494
NSR:Quay:11097,Ensjøveien,59.91668,10.78031,NSR:Quay:11097,495
NSR:Quay:11092,Tøyen stasjon,59.920186,10.781887,NSR:Quay:11092,732
NSR:Quay:11101,Hasle kirke,59.921751,10.78579,NSR:Quay:11101,496
NSR:Quay:11076,Hasle,59.92457,10.7934,NSR:Quay:11076,25
NSR:Quay:106830,Kabelgata,59.927082,10.811926,NSR:Quay:106830,733
NSR:Quay:10872,Nedre Risløkka,59.929806,10.811416,NSR:Quay:10872,497
NSR:Quay:10875,Rabbeveien,59.932023,10.813948,NSR:Quay:10875,734
NSR:Quay:10878,Anton Tschudis vei,59.935425,10.815552,NSR:Quay:10878,735
NSR:Quay:10894,Kroklia,59.937084,10.81961,NSR:Quay:10894,498
NSR:Quay:10898,Øvre Risløkka,59.938258,10.823596,NSR:Quay:10898,499
NSR:Quay:10902,Økernbråten,59.940025,10.825559,NSR:Quay:10902,385
NSR:Quay:10916,Linne hotell,59.939442,10.831023,NSR:Quay:10916,736
NSR:Quay:10911,Linderud T,59.941381,10.838632,NSR:Quay:10911,500
NSR:Quay:10946,Veitvetstubben,59.943714,10.841288,NSR:Quay:10946,501
NSR:Quay:11818,Skøyen stasjon,59.922313,10.679381,NSR:Quay:11818,251
NSR:Quay:12468,Trygve Strømbergs vei,59.82576,10.809431,NSR:Quay:12468,410
NSR:Quay:12465,Prinsdalsbakken,59.829129,10.808873,NSR:Quay:12465,409
NSR:Quay:12463,Prinsdal,59.834247,10.807495,NSR:Quay:12463,408
NSR:Quay:12417,Lerdal,59.837161,10.806706,NSR:Quay:12417,407
NSR:Quay:12416,Sveavegen,59.839856,10.805424,NSR:Quay:12416,406
NSR:Quay:12382,Kronveien,59.850036,10.797973,NSR:Quay:12382,405
NSR:Quay:12379,Ingiers vei,59.849381,10.788714,NSR:Quay:12379,404
NSR:Quay:12367,Sæter,59.861836,10.799689,NSR:Quay:12367,198
NSR:Quay:12337,Skovheim,59.865312,10.796133,NSR:Quay:12337,502
NSR:Quay:12338,Bråten,59.867042,10.793823,NSR:Quay:12338,503
NSR:Quay:12324,Kastellet,59.870105,10.791412,NSR:Quay:12324,504
NSR:Quay:12320,Sørli,59.875478,10.789551,NSR:Quay:12320,505
NSR:Quay:101886,Stortorvet,59.913131,10.745198,NSR:Quay:101886,506
NSR:Quay:101887,Tinghuset,59.915198,10.741324,NSR:Quay:101887,44
NSR:Quay:102838,Tullinløkka,59.916865,10.737178,NSR:Quay:102838,507
NSR:Quay:104059,Holbergs plass,59.918788,10.7346,NSR:Quay:104059,43
NSR:Quay:104068,Bislett,59.926067,10.731196,NSR:Quay:104068,41
NSR:Quay:104064,Stensgata,59.929617,10.733125,NSR:Quay:104064,334
NSR:Quay:11502,Adamstuen,59.932635,10.734903,NSR:Quay:11502,333
NSR:Quay:12188,Ryenbergveien,59.900866,10.785911,NSR:Quay:12188,307
NSR:Quay:12180,Simensbrekka,59.900796,10.782048,NSR:Quay:12180,737
NSR:Quay:12176,Utsikten,59.900463,10.778967,NSR:Quay:12176,306
NSR:Quay:12172,Brannfjellveien,59.900331,10.77332,NSR:Quay:12172,305
NSR:Quay:10501,Tangen,59.847823,10.810472,NSR:Quay:10501,508
NSR:Quay:10498,Kantarellen,59.849901,10.813425,NSR:Quay:10498,509
NSR:Quay:10490,Kantarellen terrasse,59.849246,10.814927,NSR:Quay:10490,510
NSR:Quay:10486,Kantarellen legesenter,59.848748,10.816585,NSR:Quay:10486,510
NSR:Quay:10482,Stenbråten,59.849397,10.824532,NSR:Quay:10482,511
NSR:Quay:12156,Tryvann,59.987825,10.666566,NSR:Quay:12156,512
NSR:Quay:109823,Frognerseteren,59.977753,10.674967,NSR:Quay:109823,513
NSR:Quay:11640,Thorleif Haugs vei,59.96998,10.669396,NSR:Quay:11640,514
NSR:Quay:11624,Soria Moria,59.97498,10.656738,NSR:Quay:11624,515
NSR:Quay:11628,Lysebu,59.979136,10.660936,NSR:Quay:11628,516
NSR:Quay:11631,Voksenkollen T,59.980073,10.664071,NSR:Quay:11631,517
NSR:Quay:12157,Tryvann,59.987763,10.666925,NSR:Quay:12157,512
NSR:Quay:12389,Olasrudveien,59.852739,10.827713,NSR:Quay:12389,518
NSR:Quay:12386,Granebakken,59.857215,10.824983,NSR:Quay:12386,519
NSR:Quay:12384,Maikollen,59.858433,10.824433,NSR:Quay:12384,738
NSR:Quay:10576,Jorines vei,59.953007,10.928304,NSR:Quay:10576,337
NSR:Quay:10570,Smiuvegen,59.953011,10.92368,NSR:Quay:10570,336
NSR:Quay:102518,Helsfyr T,59.912853,10.80238,NSR:Quay:102518,28
NSR:Quay:11110,Ensjø T,59.91499,10.78723,NSR:Quay:11110,412
NSR:Quay:11912,Tøyen skole,59.915101,10.773318,NSR:Quay:11912,411
NSR:Quay:10542,Langteigåsen,59.817894,10.839925,NSR:Quay:10542,403
NSR:Quay:10510,Bjørnholt nedre,59.836298,10.835473,NSR:Quay:10510,324
NSR:Quay:10456,Oredalen,59.83979,10.829502,NSR:Quay:10456,402
NSR:Quay:10460,Bjørnerud,59.844048,10.819111,NSR:Quay:10460,401
NSR:Quay:12407,Hauketo stasjon,59.846345,10.803281,NSR:Quay:12407,202
NSR:Quay:12431,Holmlia stasjon,59.834914,10.796653,NSR:Quay:12431,159
NSR:Quay:10991,Oppsal kirke,59.900775,10.842041,NSR:Quay:10991,487
NSR:Quay:11010,Vetlandsveien,59.900086,10.846781,NSR:Quay:11010,486
NSR:Quay:104177,Tveita T,59.913474,10.842189,NSR:Quay:104177,208
NSR:Quay:108486,Nåkkves vei,59.918281,10.846167,NSR:Quay:108486,388
NSR:Quay:110927,Knud Bryns vei,59.928447,10.823861,NSR:Quay:110927,387
NSR:Quay:10257,Nordre Hovin,59.931223,10.828646,NSR:Quay:10257,23
NSR:Quay:10922,Nedre Vollebekk,59.933725,10.827517,NSR:Quay:10922,386
NSR:Quay:10889,Vollebekkveien,59.936263,10.825911,NSR:Quay:10889,739
NSR:Quay:10993,Bjerkedalen park,59.940361,10.82229,NSR:Quay:10993,384
NSR:Quay:10990,Refstadsvingen,59.9418,10.816893,NSR:Quay:10990,383
NSR:Quay:10981,Travbanen,59.942246,10.811719,NSR:Quay:10981,56
NSR:Quay:11773,Sinsen T,59.938925,10.779557,NSR:Quay:11773,382
NSR:Quay:11503,Adamstuen,59.932748,10.734117,NSR:Quay:11503,333
NSR:Quay:11620,John Colletts plass,59.939943,10.729035,NSR:Quay:11620,332
NSR:Quay:109570,Universitetet Blindern,59.940731,10.721143,NSR:Quay:109570,331
NSR:Quay:105728,Forskningsparken T,59.944078,10.720741,NSR:Quay:105728,330
NSR:Quay:105731,Gaustadalléen,59.945584,10.717439,NSR:Quay:105731,58
NSR:Quay:10431,Mortensrud T,59.849305,10.829449,NSR:Quay:10431,288
NSR:Quay:10604,Dalssvingen,59.850255,10.837353,NSR:Quay:10604,366
NSR:Quay:10611,Dalsroa,59.848275,10.840625,NSR:Quay:10611,520
NSR:Quay:10613,Brenna,59.846399,10.84224,NSR:Quay:10613,521
NSR:Quay:10617,Bratli,59.844275,10.843659,NSR:Quay:10617,522
NSR:Quay:10623,Pasop,59.842368,10.846116,NSR:Quay:10623,523
NSR:Quay:12213,Ulvøya,59.870363,10.772939,NSR:Quay:12213,485
NSR:Quay:12058,Loelva,59.89554,10.756077,NSR:Quay:12058,480
NSR:Quay:12054,Sørenga,59.903761,10.75914,NSR:Quay:12054,479
NSR:Quay:7449,Nationaltheatret,59.913224,10.731475,NSR:Quay:7449,740
NSR:Quay:11255,Grefsen stadion,59.960079,10.785659,NSR:Quay:11255,98
NSR:Quay:11268,Lyngåsveien,59.956577,10.788424,NSR:Quay:11268,524
NSR:Quay:11272,Brannvaktveien,59.953573,10.792308,NSR:Quay:11272,274
NSR:Quay:11679,Arkitekt Rivertz plass,59.934085,10.750546,NSR:Quay:11679,235
NSR:Quay:11683,Vøyenbrua,59.932886,10.758364,NSR:Quay:11683,414
NSR:Quay:11739,Vogts gate,59.931604,10.763251,NSR:Quay:11739,413
NSR:Quay:10691,Blåfjellet,59.86952,10.814973,NSR:Quay:10691,194
NSR:Quay:10626,Karlsrud T,59.879756,10.805896,NSR:Quay:10626,230
NSR:Quay:12294,Brattlikollen T,59.886345,10.799931,NSR:Quay:12294,229
NSR:Quay:10458,Høybråten park,59.945862,10.933786,NSR:Quay:10458,321
NSR:Quay:10451,Vardeheim,59.944613,10.930353,NSR:Quay:10451,320
NSR:Quay:10448,Fjellborg,59.942606,10.932043,NSR:Quay:10448,319
NSR:Quay:10444,Granliveien,59.940454,10.928331,NSR:Quay:10444,318
NSR:Quay:10437,Karl Andersens vei,59.941656,10.925855,NSR:Quay:10437,317
NSR:Quay:10434,Bikuben,59.944358,10.924627,NSR:Quay:10434,316
NSR:Quay:10425,Solbakken,59.944409,10.916733,NSR:Quay:10425,315
NSR:Quay:10422,Høybråten kirke,59.944211,10.910955,NSR:Quay:10422,314
NSR:Quay:10413,Bjørnheim,59.942206,10.912868,NSR:Quay:10413,313
NSR:Quay:10724,Grorud T,59.960896,10.882875,NSR:Quay:10724,170
NSR:Quay:10695,Ammerud T,59.958161,10.870701,NSR:Quay:10695,741
NSR:Quay:10715,Ammerudlunden,59.960724,10.87223,NSR:Quay:10715,742
NSR:Quay:10700,Ammerudhellinga,59.962671,10.872514,NSR:Quay:10700,743
NSR:Quay:10705,Ammerud skole,59.964454,10.871787,NSR:Quay:10705,744
NSR:Quay:10707,Alundamveien,59.966449,10.870261,NSR:Quay:10707,745
NSR:Quay:10709,Breisjøgrenda,59.969003,10.871119,NSR:Quay:10709,746
NSR:Quay:10712,Huken,59.971602,10.874147,NSR:Quay:10712,747
NSR:Quay:10752,Lillomarka barnehage,59.97006,10.876832,NSR:Quay:10752,748
NSR:Quay:10751,Skogstad,59.967995,10.881953,NSR:Quay:10751,749
NSR:Quay:10748,Hagelundveien,59.965398,10.883471,NSR:Quay:10748,750
NSR:Quay:10743,Grorud senter,59.961709,10.882257,NSR:Quay:10743,170
NSR:Quay:105652,Makrellbekken,59.941768,10.672539,NSR:Quay:105652,525
NSR:Quay:104060,Homansbyen,59.922612,10.726588,NSR:Quay:104060,96
NSR:Quay:104053,Bogstadveien,59.926336,10.72143,NSR:Quay:104053,526
NSR:Quay:11648,Makrellbekken,59.941879,10.672636,NSR:Quay:11648,525
NSR:Quay:11735,Røa T,59.947897,10.642482,NSR:Quay:11735,78
NSR:Quay:11753,Ekraveien,59.951782,10.636533,NSR:Quay:11753,527
NSR:Quay:11025,Tonsenhagen,59.946393,10.828188,NSR:Quay:11025,268
NSR:Quay:10947,Veitvetstubben,59.943701,10.841709,NSR:Quay:10947,501
NSR:Quay:10912,Linderud T,59.941408,10.838463,NSR:Quay:10912,500
NSR:Quay:10915,Linne hotell,59.939993,10.828089,NSR:Quay:10915,751
NSR:Quay:10897,Øvre Risløkka,59.938053,10.823781,NSR:Quay:10897,499
NSR:Quay:10893,Kroklia,59.937131,10.819479,NSR:Quay:10893,498
NSR:Quay:10879,Lundliveien,59.935918,10.811333,NSR:Quay:10879,752
NSR:Quay:10846,Økern aldershjem,59.932511,10.808334,NSR:Quay:10846,753
NSR:Quay:10870,Nedre Risløkka,59.930178,10.811808,NSR:Quay:10870,497
NSR:Quay:11102,Hasle kirke,59.922137,10.786504,NSR:Quay:11102,496
NSR:Quay:11093,Tøyen stasjon,59.919246,10.780503,NSR:Quay:11093,754
NSR:Quay:11096,Ensjøveien,59.916872,10.780069,NSR:Quay:11096,495
NSR:Quay:12134,Kampen park,59.91484,10.781646,NSR:Quay:12134,494
NSR:Quay:12126,Kampen,59.912227,10.779634,NSR:Quay:12126,493
NSR:Quay:11951,Tøyenkirken,59.914805,10.769045,NSR:Quay:11951,492
NSR:Quay:11943,Norbygata,59.912922,10.764552,NSR:Quay:11943,392
NSR:Quay:102673,Oslo bussterminal,59.911558,10.761827,NSR:Quay:102673,1
NSR:Quay:7638,Vippetangen,59.903404,10.740485,NSR:Quay:7638,491
NSR:Quay:11632,Voksenkollen T,59.980181,10.663999,NSR:Quay:11632,517
