from,to,lineId,lineCode,mode,authority,travelTimeSec,tripsInFeed,tripsOn2025_11_17,distance_m,speed_m_s,speed_km_h,tripsPerDay
NSR:Quay:11828,NSR:Quay:105305,RUT:Line:54,54,bus,Ruter,120.0,633,216,443.16028303714495,3.6930023586428744,13.294808491114349,216.0
NSR:Quay:105305,NSR:Quay:7203,RUT:Line:54,54,bus,Ruter,120.0,633,216,274.10051732629836,2.284170977719153,8.22301551978895,216.0
NSR:Quay:7203,NSR:Quay:7169,RUT:Line:54,54,bus,Ruter,300.0,627,216,554.5521623043558,1.848507207681186,6.65462594765227,216.0
NSR:Quay:7169,NSR:Quay:104410,RUT:Line:54,54,bus,Ruter,120.0,627,216,482.7808453060523,4.0231737108837695,14.48342535918157,216.0
NSR:Quay:104410,NSR:Quay:12093,RUT:Line:54,54,bus,Ruter,120.0,627,216,595.0129390923285,4.958441159102737,17.850388172769854,216.0
NSR:Quay:12093,NSR:Quay:105466,RUT:Line:54,54,bus,Ruter,120.0,627,216,578.6400207501292,4.822000172917743,17.359200622503877,216.0
NSR:Quay:12069,NSR:Quay:12089,RUT:Line:20,20,bus,Ruter,60.0,531,338,345.66257448836654,5.7610429081394425,20.739754469301992,338.0
NSR:Quay:12089,NSR:Quay:11906,RUT:Line:20,20,bus,Ruter,60.0,561,338,380.3886739974516,6.33981123329086,22.823320439847095,338.0
NSR:Quay:11906,NSR:Quay:11924,RUT:Line:20,20,bus,Ruter,60.0,561,338,309.6647854580952,5.16107975763492,18.579887127485712,338.0
NSR:Quay:11924,NSR:Quay:11891,RUT:Line:20,20,bus,Ruter,60.0,561,338,523.632750020188,8.727212500336467,31.417965001211282,338.0
NSR:Quay:11891,NSR:Quay:11048,RUT:Line:20,20,bus,Ruter,180.0,561,338,513.7351539447039,2.8540841885816883,10.274703078894078,338.0
NSR:Quay:11048,NSR:Quay:11860,RUT:Line:20,20,bus,Ruter,60.0,561,338,434.75969019527054,7.245994836587842,26.085581411716234,338.0
NSR:Quay:11860,NSR:Quay:11744,RUT:Line:20,20,bus,Ruter,120.0,561,338,459.3188846633991,3.8276573721949925,13.779566539901973,338.0
NSR:Quay:11744,NSR:Quay:11734,RUT:Line:20,20,bus,Ruter,120.0,561,338,327.95277407046126,2.7329397839205103,9.838583222113837,338.0
NSR:Quay:11734,NSR:Quay:11713,RUT:Line:20,20,bus,Ruter,60.0,561,338,379.7228919869595,6.328714866449325,22.783373519217573,338.0
NSR:Quay:11713,NSR:Quay:11689,RUT:Line:20,20,bus,Ruter,120.0,561,338,484.24914505360164,4.035409542113347,14.52747435160805,338.0
NSR:Quay:11689,NSR:Quay:11607,RUT:Line:20,20,bus,Ruter,120.0,561,338,497.95400494102967,4.149616707841914,14.938620148230891,338.0
NSR:Quay:11607,NSR:Quay:11579,RUT:Line:20,20,bus,Ruter,120.0,561,338,478.9613921869669,3.991344934891391,14.368841765609009,338.0
NSR:Quay:11579,NSR:Quay:11595,RUT:Line:20,20,bus,Ruter,60.0,561,338,431.5247544695228,7.192079241158713,25.89148526817137,338.0
NSR:Quay:11595,NSR:Quay:11599,RUT:Line:20,20,bus,Ruter,60.0,561,338,341.3169771297226,5.688616285495376,20.479018627783354,338.0
NSR:Quay:11599,NSR:Quay:8089,RUT:Line:20,20,bus,Ruter,120.0,561,338,437.9554413227403,3.649628677689502,13.138663239682208,338.0
NSR:Quay:8089,NSR:Quay:8209,RUT:Line:20,20,bus,Ruter,60.0,561,338,382.34445399518523,6.37240756658642,22.940667239711114,338.0
NSR:Quay:8209,NSR:Quay:8182,RUT:Line:20,20,bus,Ruter,60.0,561,338,414.46285645964736,6.907714274327456,24.86777138757884,338.0
NSR:Quay:8182,NSR:Quay:8159,RUT:Line:20,20,bus,Ruter,120.0,561,338,342.1755000018677,2.8514625000155642,10.265265000056031,338.0
NSR:Quay:8159,NSR:Quay:7820,RUT:Line:20,20,bus,Ruter,60.0,561,338,264.6938409290025,4.411564015483375,15.881630455740149,338.0
NSR:Quay:7820,NSR:Quay:7835,RUT:Line:20,20,bus,Ruter,60.0,561,338,319.9446279391312,5.3324104656521865,19.19667767634787,338.0
NSR:Quay:7835,NSR:Quay:11844,RUT:Line:20,20,bus,Ruter,120.0,561,338,628.8845020235364,5.24070418352947,18.86653506070609,338.0
NSR:Quay:11844,NSR:Quay:11817,RUT:Line:20,20,bus,Ruter,120.0,561,338,503.18249696669733,4.193187474722477,15.095474909000918,338.0
NSR:Quay:8115,NSR:Quay:11927,RUT:Line:45,45,bus,Ruter,60.0,153,128,506.5752615174478,8.442921025290797,30.39451569104687,128.0
NSR:Quay:11927,NSR:Quay:11937,RUT:Line:45,45,bus,Ruter,60.0,306,128,502.9484132124838,8.382473553541397,30.176904792749028,128.0
NSR:Quay:11937,NSR:Quay:11940,RUT:Line:45,45,bus,Ruter,60.0,306,128,382.28795640254566,6.371465940042428,22.93727738415274,128.0
NSR:Quay:11940,NSR:Quay:11955,RUT:Line:45,45,bus,Ruter,60.0,306,128,322.9391279048322,5.382318798413871,19.376347674289935,128.0
NSR:Quay:11955,NSR:Quay:11653,RUT:Line:45,45,bus,Ruter,60.0,306,128,534.9942508713485,8.916570847855809,32.099655052280916,128.0
NSR:Quay:11653,NSR:Quay:11657,RUT:Line:45,45,bus,Ruter,60.0,306,128,282.681169160563,4.711352819342717,16.96087014963378,128.0
NSR:Quay:11657,NSR:Quay:11661,RUT:Line:45,45,bus,Ruter,60.0,306,128,568.3933777238415,9.473222962064025,34.10360266343049,128.0
NSR:Quay:11661,NSR:Quay:11665,RUT:Line:45,45,bus,Ruter,60.0,306,128,236.07208390377343,3.934534731729557,14.164325034226406,128.0
NSR:Quay:11665,NSR:Quay:11672,RUT:Line:45,45,bus,Ruter,60.0,306,128,542.5469796554439,9.042449660924065,32.552818779326635,128.0
NSR:Quay:11672,NSR:Quay:11677,RUT:Line:45,45,bus,Ruter,60.0,306,128,312.1003118247594,5.2016718637459896,18.72601870948556,128.0
NSR:Quay:11677,NSR:Quay:11776,RUT:Line:45,45,bus,Ruter,60.0,306,128,342.6412717885089,5.710687863141815,20.558476307310535,128.0
NSR:Quay:11776,NSR:Quay:11780,RUT:Line:45,45,bus,Ruter,60.0,306,128,227.73931070762606,3.7956551784604344,13.664358642457564,128.0
NSR:Quay:11780,NSR:Quay:11783,RUT:Line:45,45,bus,Ruter,60.0,306,128,484.03451811484797,8.067241968580799,29.042071086890875,128.0
NSR:Quay:11783,NSR:Quay:11787,RUT:Line:45,45,bus,Ruter,60.0,306,128,322.1878011305421,5.369796685509034,19.331268067832525,128.0
NSR:Quay:11787,NSR:Quay:11813,RUT:Line:45,45,bus,Ruter,60.0,306,128,377.42466954283975,6.290411159047329,22.645480172570384,128.0
NSR:Quay:11813,NSR:Quay:11809,RUT:Line:45,45,bus,Ruter,120.0,306,128,298.86106587075415,2.4905088822562846,8.965831976122624,128.0
NSR:Quay:11809,NSR:Quay:11803,RUT:Line:45,45,bus,Ruter,60.0,306,128,248.41846657739265,4.140307776289878,14.90510799464356,128.0
NSR:Quay:11803,NSR:Quay:11799,RUT:Line:45,45,bus,Ruter,60.0,306,128,454.2457478151229,7.570762463585382,27.254744868907377,128.0
NSR:Quay:11980,NSR:Quay:7169,RUT:Line:300,300,bus,Ruter,120.0,386,229,435.0458001967602,3.6253816683063347,13.051374005902804,229.0
NSR:Quay:7169,NSR:Quay:11142,RUT:Line:300,300,bus,Ruter,420.0,400,229,2532.699486624048,6.0302368729144,21.70885274249184,229.0
NSR:Quay:11142,NSR:Quay:11205,RUT:Line:300,300,bus,Ruter,120.0,406,229,701.694638946767,5.847455324556392,21.05083916840301,229.0
NSR:Quay:11205,NSR:Quay:11234,RUT:Line:300,300,bus,Ruter,60.0,406,229,361.6933145738607,6.028221909564345,21.701598874431642,229.0
NSR:Quay:11234,NSR:Quay:10402,RUT:Line:300,300,bus,Ruter,180.0,406,229,2909.4850746692637,16.163805970384796,58.18970149338527,229.0
NSR:Quay:10402,NSR:Quay:10284,RUT:Line:300,300,bus,Ruter,120.0,406,229,1853.3873960055503,15.44489496671292,55.60162188016651,229.0
NSR:Quay:11347,NSR:Quay:11380,RUT:Line:25,25,bus,Ruter,60.0,363,210,509.55488014684965,8.492581335780828,30.573292808810983,210.0
NSR:Quay:11380,NSR:Quay:10375,RUT:Line:25,25,bus,Ruter,60.0,363,210,369.1278694486852,6.152131157478086,22.14767216692111,210.0
NSR:Quay:10375,NSR:Quay:10380,RUT:Line:25,25,bus,Ruter,60.0,363,210,156.16026272138674,2.6026710453564457,9.369615763283205,210.0
NSR:Quay:10380,NSR:Quay:10383,RUT:Line:25,25,bus,Ruter,60.0,363,210,313.0267727189102,5.2171128786485035,18.781606363134614,210.0
NSR:Quay:10383,NSR:Quay:10396,RUT:Line:25,25,bus,Ruter,120.0,363,210,677.1449790392616,5.64287482532718,20.314349371177848,210.0
NSR:Quay:10396,NSR:Quay:10771,RUT:Line:25,25,bus,Ruter,120.0,363,210,624.4231485355948,5.203526237796623,18.732694456067843,210.0
NSR:Quay:10771,NSR:Quay:10757,RUT:Line:25,25,bus,Ruter,60.0,363,210,437.15855616845613,7.285975936140935,26.229513370107366,210.0
NSR:Quay:10757,NSR:Quay:10664,RUT:Line:25,25,bus,Ruter,120.0,363,210,607.8453131236323,5.065377609363603,18.235359393708972,210.0
NSR:Quay:10664,NSR:Quay:10648,RUT:Line:25,25,bus,Ruter,60.0,363,210,628.1199323018797,10.468665538364661,37.68719593811278,210.0
NSR:Quay:10648,NSR:Quay:10942,RUT:Line:25,25,bus,Ruter,60.0,363,210,768.1305749734879,12.802176249558132,46.08783449840927,210.0
NSR:Quay:10942,NSR:Quay:10956,RUT:Line:25,25,bus,Ruter,60.0,363,210,428.7218546525013,7.145364244208355,25.723311279150078,210.0
NSR:Quay:10956,NSR:Quay:10969,RUT:Line:25,25,bus,Ruter,60.0,363,210,200.27126980359984,3.337854496726664,12.01627618821599,210.0
NSR:Quay:10969,NSR:Quay:11023,RUT:Line:25,25,bus,Ruter,60.0,363,210,274.2671258536396,4.571118764227326,16.456027551218373,210.0
NSR:Quay:11023,NSR:Quay:11028,RUT:Line:25,25,bus,Ruter,60.0,363,210,416.12857830149244,6.935476305024874,24.967714698089548,210.0
NSR:Quay:11028,NSR:Quay:11035,RUT:Line:25,25,bus,Ruter,60.0,363,210,219.4394332236959,3.6573238870615983,13.166365993421755,210.0
NSR:Quay:11035,NSR:Quay:11012,RUT:Line:25,25,bus,Ruter,60.0,363,210,329.0766251379582,5.48461041896597,19.744597508277494,210.0
NSR:Quay:11012,NSR:Quay:11055,RUT:Line:25,25,bus,Ruter,60.0,363,210,409.72033726530486,6.828672287755081,24.583220235918294,210.0
NSR:Quay:11055,NSR:Quay:11052,RUT:Line:25,25,bus,Ruter,60.0,363,210,218.72851539017603,3.645475256502934,13.123710923410561,210.0
NSR:Quay:11052,NSR:Quay:11206,RUT:Line:25,25,bus,Ruter,60.0,363,210,587.0885242964908,9.784808738274847,35.22531145778945,210.0
NSR:Quay:11206,NSR:Quay:109642,RUT:Line:25,25,bus,Ruter,60.0,286,210,280.40879831375776,4.673479971895962,16.824527898825465,210.0
NSR:Quay:109642,NSR:Quay:104006,RUT:Line:25,25,bus,Ruter,120.0,286,210,483.27054034488486,4.02725450287404,14.498116210346545,210.0
NSR:Quay:104006,NSR:Quay:104008,RUT:Line:25,25,bus,Ruter,60.0,286,210,434.76103383545933,7.246017230590989,26.085662030127562,210.0
NSR:Quay:104008,NSR:Quay:11252,RUT:Line:25,25,bus,Ruter,60.0,286,210,369.4354177866863,6.157256963111438,22.16612506720118,210.0
NSR:Quay:11252,NSR:Quay:11238,RUT:Line:25,25,bus,Ruter,60.0,363,210,301.6658391044072,5.027763985073453,18.099950346264432,210.0
NSR:Quay:11238,NSR:Quay:11283,RUT:Line:25,25,bus,Ruter,120.0,387,210,349.65344506252626,2.9137787088543856,10.489603351875788,210.0
NSR:Quay:11283,NSR:Quay:11434,RUT:Line:25,25,bus,Ruter,60.0,387,210,495.88460596511925,8.264743432751988,29.753076357907158,210.0
NSR:Quay:11434,NSR:Quay:11418,RUT:Line:25,25,bus,Ruter,120.0,387,210,693.7518835433328,5.78126569619444,20.812556506299984,210.0
NSR:Quay:11418,NSR:Quay:11381,RUT:Line:25,25,bus,Ruter,60.0,387,210,435.93317348124714,7.265552891354119,26.15599040887483,210.0
NSR:Quay:11381,NSR:Quay:11384,RUT:Line:25,25,bus,Ruter,60.0,387,210,637.7286783717702,10.628811306196171,38.263720702306216,210.0
NSR:Quay:11384,NSR:Quay:11394,RUT:Line:25,25,bus,Ruter,120.0,387,210,555.0652345058573,4.625543620882144,16.65195703517572,210.0
NSR:Quay:11394,NSR:Quay:11398,RUT:Line:25,25,bus,Ruter,60.0,387,210,364.87976973305064,6.081329495550844,21.892786183983038,210.0
NSR:Quay:11398,NSR:Quay:11307,RUT:Line:25,25,bus,Ruter,120.0,387,210,511.42757908214423,4.261896492351202,15.342827372464326,210.0
NSR:Quay:11307,NSR:Quay:11300,RUT:Line:25,25,bus,Ruter,60.0,387,210,299.24934020604337,4.987489003434056,17.954960412362603,210.0
NSR:Quay:11300,NSR:Quay:11311,RUT:Line:25,25,bus,Ruter,60.0,387,210,193.76523032493984,3.2294205054156637,11.62591381949639,210.0
NSR:Quay:11311,NSR:Quay:11671,RUT:Line:25,25,bus,Ruter,120.0,387,210,497.15624361536464,4.142968696794705,14.91468730846094,210.0
NSR:Quay:11671,NSR:Quay:11315,RUT:Line:25,25,bus,Ruter,120.0,387,210,601.4395210690308,5.01199600890859,18.043185632070927,210.0
NSR:Quay:11315,NSR:Quay:11667,RUT:Line:25,25,bus,Ruter,60.0,387,210,296.6976465174878,4.944960775291463,17.801858791049266,210.0
NSR:Quay:11667,NSR:Quay:11614,RUT:Line:25,25,bus,Ruter,60.0,387,210,427.0789015441047,7.117981692401745,25.624734092646282,210.0
NSR:Quay:11614,NSR:Quay:11630,RUT:Line:25,25,bus,Ruter,60.0,387,210,348.76059357888363,5.81267655964806,20.925635614733018,210.0
NSR:Quay:11630,NSR:Quay:11581,RUT:Line:25,25,bus,Ruter,60.0,387,210,198.45092437471973,3.307515406245329,11.907055462483184,210.0
NSR:Quay:11581,NSR:Quay:11595,RUT:Line:25,25,bus,Ruter,120.0,387,210,300.88002861086824,2.5073335717572354,9.026400858326047,210.0
NSR:Quay:11595,NSR:Quay:11599,RUT:Line:25,25,bus,Ruter,60.0,387,210,341.3169771297226,5.688616285495376,20.479018627783354,210.0
NSR:Quay:11599,NSR:Quay:8078,RUT:Line:25,25,bus,Ruter,60.0,310,210,513.6714918437015,8.561191530728358,30.82028951062209,210.0
NSR:Quay:11431,NSR:Quay:11427,RUT:Line:54,54,bus,Ruter,60.0,371,216,222.08221896147725,3.701370316024621,13.324933137688635,216.0
NSR:Quay:11427,NSR:Quay:11425,RUT:Line:54,54,bus,Ruter,60.0,371,216,237.41298344687598,3.956883057447933,14.244779006812559,216.0
NSR:Quay:12266,NSR:Quay:12272,RUT:Line:23,23,bus,Ruter,60.0,395,198,298.5577443890555,4.975962406484258,17.91346466334333,198.0
NSR:Quay:12272,NSR:Quay:12276,RUT:Line:23,23,bus,Ruter,60.0,395,198,277.171238129581,4.619520635493017,16.63027428777486,198.0
NSR:Quay:12276,NSR:Quay:12279,RUT:Line:23,23,bus,Ruter,60.0,395,198,357.00253549415055,5.950042258235842,21.420152129649033,198.0
NSR:Quay:12279,NSR:Quay:10821,RUT:Line:23,23,bus,Ruter,60.0,395,198,229.58482175063313,3.8264136958438852,13.775089305037987,198.0
NSR:Quay:10821,NSR:Quay:10854,RUT:Line:23,23,bus,Ruter,60.0,395,198,506.78020050019717,8.446336675003286,30.406812030011828,198.0
NSR:Quay:10854,NSR:Quay:10890,RUT:Line:23,23,bus,Ruter,120.0,395,198,916.3507839795316,7.636256533162763,27.49052351938595,198.0
NSR:Quay:10890,NSR:Quay:10886,RUT:Line:23,23,bus,Ruter,60.0,395,198,231.3024318444009,3.855040530740015,13.878145910664054,198.0
NSR:Quay:10886,NSR:Quay:11185,RUT:Line:23,23,bus,Ruter,60.0,395,198,485.61655524608665,8.093609254101445,29.136993314765203,198.0
NSR:Quay:11185,NSR:Quay:11191,RUT:Line:23,23,bus,Ruter,60.0,395,198,269.4573296074778,4.490955493457963,16.167439776448667,198.0
NSR:Quay:11191,NSR:Quay:11210,RUT:Line:23,23,bus,Ruter,120.0,395,198,709.308292162663,5.910902434688858,21.279248764879892,198.0
NSR:Quay:11210,NSR:Quay:10855,RUT:Line:23,23,bus,Ruter,120.0,405,198,874.4702638290511,7.287252198575426,26.234107914871533,198.0
NSR:Quay:10855,NSR:Quay:10832,RUT:Line:23,23,bus,Ruter,120.0,405,198,403.26998608063644,3.360583217338637,12.098099582419094,198.0
NSR:Quay:10832,NSR:Quay:11072,RUT:Line:23,23,bus,Ruter,120.0,405,198,732.6580650413441,6.105483875344534,21.979741951240324,198.0
NSR:Quay:11072,NSR:Quay:11068,RUT:Line:23,23,bus,Ruter,60.0,405,198,338.2914354887546,5.638190591479243,20.297486129325275,198.0
NSR:Quay:11068,NSR:Quay:11100,RUT:Line:23,23,bus,Ruter,60.0,405,198,445.8225451067538,7.43037575177923,26.749352706405226,198.0
NSR:Quay:11100,NSR:Quay:11111,RUT:Line:23,23,bus,Ruter,60.0,405,198,529.8880990729318,8.831468317882196,31.793285944375906,198.0
NSR:Quay:11111,NSR:Quay:11130,RUT:Line:23,23,bus,Ruter,120.0,405,198,517.6422063220788,4.31368505268399,15.529266189662364,198.0
NSR:Quay:11130,NSR:Quay:11150,RUT:Line:23,23,bus,Ruter,120.0,405,198,688.8116574355653,5.740097145296377,20.66434972306696,198.0
NSR:Quay:11150,NSR:Quay:11138,RUT:Line:23,23,bus,Ruter,60.0,405,198,343.64796328392845,5.727466054732141,20.618877797035708,198.0
NSR:Quay:11138,NSR:Quay:11353,RUT:Line:23,23,bus,Ruter,60.0,405,198,684.435573829839,11.40725956383065,41.06613442979034,198.0
NSR:Quay:11353,NSR:Quay:11343,RUT:Line:23,23,bus,Ruter,60.0,405,198,332.1203224038147,5.535338706730245,19.927219344228885,198.0
NSR:Quay:11343,NSR:Quay:11322,RUT:Line:23,23,bus,Ruter,60.0,405,198,458.9705890576006,7.649509817626677,27.538235343456037,198.0
NSR:Quay:11322,NSR:Quay:11311,RUT:Line:23,23,bus,Ruter,120.0,405,198,787.4765450106365,6.562304541755305,23.6242963503191,198.0
NSR:Quay:11311,NSR:Quay:11486,RUT:Line:23,23,bus,Ruter,60.0,405,198,1044.6625605955307,17.411042676592178,62.67975363573184,198.0
NSR:Quay:11486,NSR:Quay:11457,RUT:Line:23,23,bus,Ruter,60.0,405,198,729.9147062839231,12.165245104732053,43.79488237703539,198.0
NSR:Quay:11457,NSR:Quay:11959,RUT:Line:23,23,bus,Ruter,180.0,405,198,1261.4173429788214,7.007874127660118,25.228346859576426,198.0
NSR:Quay:11959,NSR:Quay:11993,RUT:Line:23,23,bus,Ruter,60.0,405,198,1173.2316797512535,19.55386132918756,70.39390078507522,198.0
NSR:Quay:11993,NSR:Quay:12016,RUT:Line:23,23,bus,Ruter,60.0,405,198,396.61397359063255,6.610232893177209,23.796838415437954,198.0
NSR:Quay:12016,NSR:Quay:12022,RUT:Line:23,23,bus,Ruter,120.0,405,198,792.7752636459517,6.606460530382931,23.783257909378552,198.0
NSR:Quay:12022,NSR:Quay:11914,RUT:Line:23,23,bus,Ruter,60.0,405,198,255.64334694755195,4.260722449125866,15.338600816853116,198.0
NSR:Quay:11914,NSR:Quay:11907,RUT:Line:23,23,bus,Ruter,60.0,405,198,468.1073302384759,7.8017888373079325,28.08643981430856,198.0
NSR:Quay:11907,NSR:Quay:11911,RUT:Line:23,23,bus,Ruter,60.0,405,198,441.3937071890894,7.356561786484823,26.483622431345363,198.0
NSR:Quay:105467,NSR:Quay:12094,RUT:Line:54,54,bus,Ruter,60.0,623,216,682.486824564172,11.374780409402867,40.949209473850324,216.0
NSR:Quay:12094,NSR:Quay:104409,RUT:Line:54,54,bus,Ruter,180.0,623,216,588.6860286569189,3.270477936982883,11.773720573138378,216.0
NSR:Quay:104409,NSR:Quay:7170,RUT:Line:54,54,bus,Ruter,120.0,623,216,452.0581412963368,3.7671511774694735,13.561744238890105,216.0
NSR:Quay:7170,NSR:Quay:7202,RUT:Line:54,54,bus,Ruter,240.0,623,216,530.6079977552224,2.2108666573134266,7.959119966328336,216.0
NSR:Quay:7202,NSR:Quay:105306,RUT:Line:54,54,bus,Ruter,120.0,623,216,272.61576710552634,2.2717980592127196,8.17847301316579,216.0
NSR:Quay:105306,NSR:Quay:11830,RUT:Line:54,54,bus,Ruter,120.0,623,216,471.24830306132645,3.9270691921777203,14.137449091839793,216.0
NSR:Quay:11830,NSR:Quay:11835,RUT:Line:54,54,bus,Ruter,60.0,623,216,331.4553284318601,5.524255473864335,19.887319705911604,216.0
NSR:Quay:11835,NSR:Quay:11555,RUT:Line:54,54,bus,Ruter,120.0,623,216,404.9733360041738,3.374777800034782,12.149200080125215,216.0
NSR:Quay:11555,NSR:Quay:11550,RUT:Line:54,54,bus,Ruter,120.0,623,216,481.7325378377147,4.014437815314289,14.45197613513144,216.0
NSR:Quay:11550,NSR:Quay:11563,RUT:Line:54,54,bus,Ruter,60.0,623,216,239.98635000545207,3.999772500090868,14.399181000327125,216.0
NSR:Quay:11563,NSR:Quay:11675,RUT:Line:54,54,bus,Ruter,60.0,623,216,428.93090296443785,7.14884838274063,25.73585417786627,216.0
NSR:Quay:11675,NSR:Quay:11688,RUT:Line:54,54,bus,Ruter,120.0,623,216,312.57476534485926,2.6047897112071605,9.377242960345779,216.0
NSR:Quay:11688,NSR:Quay:11712,RUT:Line:54,54,bus,Ruter,60.0,623,216,357.89884888297235,5.964980814716205,21.47393093297834,216.0
NSR:Quay:11712,NSR:Quay:11709,RUT:Line:54,54,bus,Ruter,60.0,623,216,181.1734884482626,3.0195581408043766,10.870409306895755,216.0
NSR:Quay:11709,NSR:Quay:11704,RUT:Line:54,54,bus,Ruter,120.0,623,216,398.3187675515094,3.3193230629292447,11.949563026545281,216.0
NSR:Quay:11704,NSR:Quay:11717,RUT:Line:54,54,bus,Ruter,60.0,623,216,370.48963304544384,6.174827217424064,22.229377982726632,216.0
NSR:Quay:11717,NSR:Quay:11367,RUT:Line:54,54,bus,Ruter,60.0,623,216,249.56707656284755,4.159451276047459,14.974024593770855,216.0
NSR:Quay:11367,NSR:Quay:11362,RUT:Line:54,54,bus,Ruter,60.0,623,216,336.5181697290217,5.608636162150361,20.191090183741302,216.0
NSR:Quay:11362,NSR:Quay:11355,RUT:Line:54,54,bus,Ruter,60.0,623,216,340.88695523544067,5.681449253924011,20.45321731412644,216.0
NSR:Quay:11355,NSR:Quay:11414,RUT:Line:54,54,bus,Ruter,60.0,623,216,604.1459462390235,10.069099103983724,36.24875677434141,216.0
NSR:Quay:11414,NSR:Quay:11424,RUT:Line:54,54,bus,Ruter,60.0,623,216,332.82008489804866,5.547001414967478,19.96920509388292,216.0
NSR:Quay:11424,NSR:Quay:11432,RUT:Line:54,54,bus,Ruter,120.0,266,216,578.117058558365,4.817642154653042,17.34351175675095,216.0
NSR:Quay:11432,NSR:Quay:11278,RUT:Line:54,54,bus,Ruter,60.0,623,216,411.288498699008,6.8548083116501335,24.67730992194048,216.0
NSR:Quay:11278,NSR:Quay:11284,RUT:Line:54,54,bus,Ruter,60.0,623,216,232.92519388518278,3.8820865647530463,13.975511633110967,216.0
NSR:Quay:11284,NSR:Quay:11239,RUT:Line:54,54,bus,Ruter,120.0,623,216,277.15549456285027,2.3096291213570854,8.314664836885507,216.0
NSR:Quay:11146,NSR:Quay:11205,RUT:Line:76,76,bus,Ruter,60.0,307,199,657.4346794019378,10.957244656698965,39.446080764116275,199.0
NSR:Quay:11205,NSR:Quay:11234,RUT:Line:76,76,bus,Ruter,60.0,307,199,361.6933145738607,6.028221909564345,21.701598874431642,199.0
NSR:Quay:11234,NSR:Quay:102011,RUT:Line:76,76,bus,Ruter,120.0,307,199,296.858690632696,2.473822421939133,8.90576071898088,199.0
NSR:Quay:102011,NSR:Quay:102013,RUT:Line:76,76,bus,Ruter,60.0,307,199,352.19235901980704,5.869872650330118,21.131541541188426,199.0
NSR:Quay:102013,NSR:Quay:11276,RUT:Line:76,76,bus,Ruter,120.0,307,199,610.3475003607747,5.086229169673122,18.31042501082324,199.0
NSR:Quay:11276,NSR:Quay:11281,RUT:Line:76,76,bus,Ruter,60.0,307,199,387.01192162867915,6.450198693811319,23.220715297720748,199.0
NSR:Quay:11281,NSR:Quay:11323,RUT:Line:76,76,bus,Ruter,120.0,307,199,378.56920306029923,3.154743358835827,11.357076091808977,199.0
NSR:Quay:11323,NSR:Quay:11416,RUT:Line:76,76,bus,Ruter,60.0,307,199,325.3246207009837,5.422077011683061,19.519477242059022,199.0
NSR:Quay:11416,NSR:Quay:11407,RUT:Line:76,76,bus,Ruter,120.0,307,199,698.5165341441428,5.820971117867857,20.955496024324287,199.0
NSR:Quay:11407,NSR:Quay:11014,RUT:Line:76,76,bus,Ruter,60.0,307,199,388.26223554994345,6.471037259165724,23.295734132996607,199.0
NSR:Quay:11014,NSR:Quay:11016,RUT:Line:76,76,bus,Ruter,60.0,307,199,368.55928180896314,6.142654696816052,22.113556908537788,199.0
NSR:Quay:11016,NSR:Quay:11021,RUT:Line:76,76,bus,Ruter,60.0,307,199,201.1859558136164,3.3530992635602734,12.071157348816985,199.0
NSR:Quay:11021,NSR:Quay:10741,RUT:Line:76,76,bus,Ruter,60.0,307,199,478.34095651812464,7.9723492753020775,28.70045739108748,199.0
NSR:Quay:10741,NSR:Quay:10744,RUT:Line:76,76,bus,Ruter,60.0,307,199,437.8668925387516,7.297781542312526,26.272013552325095,199.0
