mode,experiment,graph,attack_type,run_id,removal_type,step,removed_nodes,node_removed,flow,flow_ratio
all,exp1,oslo_only,random,7,single,9,NSR:Quay:105273,NSR:Quay:105273,3762170.0,0.9893183688817947
all,exp1,oslo_only,random,7,single,10,NSR:Quay:559,NSR:Quay:559,3752430.0,0.9867570915038695
all,exp1,oslo_only,random,7,cumulative,1,['NSR:Quay:104871'],,3762170.0,0.9893183688817947
all,exp1,oslo_only,random,7,cumulative,2,"['NSR:Quay:104871', 'NSR:Quay:7210']",,3762170.0,0.9893183688817947
all,exp1,oslo_only,random,7,cumulative,3,"['NSR:Quay:573', 'NSR:Quay:104871', 'NSR:Quay:7210']",,3738650.0,0.9831334362402342
all,exp1,oslo_only,random,7,cumulative,4,"['NSR:Quay:573', 'NSR:Quay:11989', 'NSR:Quay:104871', 'NSR:Quay:7210']",,3738650.0,0.9831334362402342
all,exp1,oslo_only,random,7,cumulative,5,"['NSR:Quay:100634', 'NSR:Quay:104871', 'NSR:Quay:7210', 'NSR:Quay:573', 'NSR:Quay:11989']",,3665930.0,0.96401063429745
all,exp1,oslo_only,random,7,cumulative,6,"['NSR:Quay:100634', 'NSR:Quay:104871', 'NSR:Quay:7210', 'NSR:Quay:573', 'NSR:Quay:11989', 'NSR:Quay:101465']",,3627530.0,0.9539127850867389
all,exp1,oslo_only,random,7,cumulative,7,"['NSR:Quay:100634', 'NSR:Quay:104871', 'NSR:Quay:7210', 'NSR:Quay:551', 'NSR:Quay:573', 'NSR:Quay:11989', 'NSR:Quay:101465']",,3044010.0,0.8004675514556417
all,exp1,oslo_only,random,7,cumulative,8,"['NSR:Quay:104871', 'NSR:Quay:573', 'NSR:Quay:11989', 'NSR:Quay:104410', 'NSR:Quay:7210', 'NSR:Quay:551', 'NSR:Quay:100634', 'NSR:Quay:101465']",,3043960.0,0.800454403214482
all,exp1,oslo_only,random,7,cumulative,9,"['NSR:Quay:104871', 'NSR:Quay:105273', 'NSR:Quay:573', 'NSR:Quay:11989', 'NSR:Quay:104410', 'NSR:Quay:7210', 'NSR:Quay:551', 'NSR:Quay:100634', 'NSR:Quay:101465']",,3043960.0,0.800454403214482
all,exp1,oslo_only,random,7,cumulative,10,"['NSR:Quay:104871', 'NSR:Quay:105273', 'NSR:Quay:573', 'NSR:Quay:11989', 'NSR:Quay:104410', 'NSR:Quay:559', 'NSR:Quay:7210', 'NSR:Quay:551', 'NSR:Quay:100634', 'NSR:Quay:101465']",,2998040.0,0.78837905853334
all,exp1,oslo_only,random,8,single,1,NSR:Quay:557,NSR:Quay:557,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,8,single,2,NSR:Quay:12053,NSR:Quay:12053,3793950.0,0.9976753909629509
all,exp1,oslo_only,random,8,single,3,NSR:Quay:103440,NSR:Quay:103440,3363790.0,0.8845584426171311
all,exp1,oslo_only,random,8,single,4,NSR:Quay:555,NSR:Quay:555,3214830.0,0.8453872025539143
all,exp1,oslo_only,random,8,single,5,NSR:Quay:11967,NSR:Quay:11967,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,8,single,6,NSR:Quay:12002,NSR:Quay:12002,3797650.0,0.9986483608087746
all,exp1,oslo_only,random,8,single,7,NSR:Quay:559,NSR:Quay:559,3752430.0,0.9867570915038695
all,exp1,oslo_only,random,8,single,8,NSR:Quay:10839,NSR:Quay:10839,3797200.0,0.9985300266383366
all,exp1,oslo_only,random,8,single,9,NSR:Quay:566,NSR:Quay:566,3792750.0,0.9973598331751161
all,exp1,oslo_only,random,8,single,10,NSR:Quay:104027,NSR:Quay:104027,3798250.0,0.9988061397026919
all,exp1,oslo_only,random,8,cumulative,1,['NSR:Quay:557'],,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,8,cumulative,2,"['NSR:Quay:557', 'NSR:Quay:12053']",,3793950.0,0.9976753909629509
all,exp1,oslo_only,random,8,cumulative,3,"['NSR:Quay:557', 'NSR:Quay:12053', 'NSR:Quay:103440']",,3359390.0,0.8834013973950705
all,exp1,oslo_only,random,8,cumulative,4,"['NSR:Quay:557', 'NSR:Quay:12053', 'NSR:Quay:555', 'NSR:Quay:103440']",,2775870.0,0.7299561637639733
all,exp1,oslo_only,random,8,cumulative,5,"['NSR:Quay:557', 'NSR:Quay:11967', 'NSR:Quay:12053', 'NSR:Quay:555', 'NSR:Quay:103440']",,2775870.0,0.7299561637639733
all,exp1,oslo_only,random,8,cumulative,6,"['NSR:Quay:557', 'NSR:Quay:11967', 'NSR:Quay:12053', 'NSR:Quay:555', 'NSR:Quay:12002', 'NSR:Quay:103440']",,2775170.0,0.7297720883877363
all,exp1,oslo_only,random,8,cumulative,7,"['NSR:Quay:557', 'NSR:Quay:11967', 'NSR:Quay:12053', 'NSR:Quay:555', 'NSR:Quay:12002', 'NSR:Quay:559', 'NSR:Quay:103440']",,2729250.0,0.7176967437065944
all,exp1,oslo_only,random,8,cumulative,8,"['NSR:Quay:557', 'NSR:Quay:11967', 'NSR:Quay:10839', 'NSR:Quay:555', 'NSR:Quay:12053', 'NSR:Quay:12002', 'NSR:Quay:559', 'NSR:Quay:103440']",,2728100.0,0.7173943341599194
all,exp1,oslo_only,random,8,cumulative,9,"['NSR:Quay:557', 'NSR:Quay:11967', 'NSR:Quay:10839', 'NSR:Quay:555', 'NSR:Quay:566', 'NSR:Quay:12053', 'NSR:Quay:12002', 'NSR:Quay:559', 'NSR:Quay:103440']",,2722500.0,0.7159217311500241
all,exp1,oslo_only,random,8,cumulative,10,"['NSR:Quay:557', 'NSR:Quay:11967', 'NSR:Quay:10839', 'NSR:Quay:555', 'NSR:Quay:566', 'NSR:Quay:104027', 'NSR:Quay:12053', 'NSR:Quay:12002', 'NSR:Quay:559', 'NSR:Quay:103440']",,2722400.0,0.7158954346677046
all,exp1,oslo_only,random,9,single,1,NSR:Quay:106761,NSR:Quay:106761,3798200.0,0.9987929914615322
all,exp1,oslo_only,random,9,single,2,NSR:Quay:104027,NSR:Quay:104027,3798250.0,0.9988061397026919
all,exp1,oslo_only,random,9,single,3,NSR:Quay:104028,NSR:Quay:104028,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,9,single,4,NSR:Quay:557,NSR:Quay:557,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,9,single,5,NSR:Quay:104023,NSR:Quay:104023,3797750.0,0.9986746572910942
all,exp1,oslo_only,random,9,single,6,NSR:Quay:561,NSR:Quay:561,3626990.0,0.9537707840822133
all,exp1,oslo_only,random,9,single,7,NSR:Quay:11963,NSR:Quay:11963,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,9,single,8,NSR:Quay:7169,NSR:Quay:7169,3773050.0,0.9921794261581628
all,exp1,oslo_only,random,9,single,9,NSR:Quay:577,NSR:Quay:577,3784910.0,0.9952981889612627
all,exp1,oslo_only,random,9,single,10,NSR:Quay:569,NSR:Quay:569,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,9,cumulative,1,['NSR:Quay:106761'],,3798200.0,0.9987929914615322
all,exp1,oslo_only,random,9,cumulative,2,"['NSR:Quay:104027', 'NSR:Quay:106761']",,3798100.0,0.9987666949792127
all,exp1,oslo_only,random,9,cumulative,3,"['NSR:Quay:104027', 'NSR:Quay:104028', 'NSR:Quay:106761']",,3798100.0,0.9987666949792127
all,exp1,oslo_only,random,9,cumulative,4,"['NSR:Quay:104027', 'NSR:Quay:104028', 'NSR:Quay:557', 'NSR:Quay:106761']",,3798100.0,0.9987666949792127
all,exp1,oslo_only,random,9,cumulative,5,"['NSR:Quay:557', 'NSR:Quay:104027', 'NSR:Quay:104028', 'NSR:Quay:104023', 'NSR:Quay:106761']",,3797500.0,0.9986089160852952
all,exp1,oslo_only,random,9,cumulative,6,"['NSR:Quay:557', 'NSR:Quay:104027', 'NSR:Quay:104028', 'NSR:Quay:561', 'NSR:Quay:104023', 'NSR:Quay:106761']",,3626140.0,0.953547263982497
all,exp1,oslo_only,random,9,cumulative,7,"['NSR:Quay:557', 'NSR:Quay:104027', 'NSR:Quay:104028', 'NSR:Quay:561', 'NSR:Quay:104023', 'NSR:Quay:106761', 'NSR:Quay:11963']",,3626140.0,0.953547263982497
all,exp1,oslo_only,random,9,cumulative,8,"['NSR:Quay:557', 'NSR:Quay:104023', 'NSR:Quay:11963', 'NSR:Quay:104027', 'NSR:Quay:104028', 'NSR:Quay:561', 'NSR:Quay:106761', 'NSR:Quay:7169']",,3600840.0,0.9468942539556483
all,exp1,oslo_only,random,9,cumulative,9,"['NSR:Quay:557', 'NSR:Quay:577', 'NSR:Quay:104023', 'NSR:Quay:11963', 'NSR:Quay:104027', 'NSR:Quay:104028', 'NSR:Quay:561', 'NSR:Quay:106761', 'NSR:Quay:7169']",,3587400.0,0.9433600067318995
all,exp1,oslo_only,random,9,cumulative,10,"['NSR:Quay:557', 'NSR:Quay:577', 'NSR:Quay:104023', 'NSR:Quay:11963', 'NSR:Quay:569', 'NSR:Quay:104027', 'NSR:Quay:104028', 'NSR:Quay:561', 'NSR:Quay:106761', 'NSR:Quay:7169']",,3587400.0,0.9433600067318995
all,exp1,oslo_only,random,10,single,1,NSR:Quay:109952,NSR:Quay:109952,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,10,single,2,NSR:Quay:11827,NSR:Quay:11827,3795750.0,0.998148727644703
all,exp1,oslo_only,random,10,single,3,NSR:Quay:104023,NSR:Quay:104023,3797750.0,0.9986746572910942
all,exp1,oslo_only,random,10,single,4,NSR:Quay:122003,NSR:Quay:122003,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,10,single,5,NSR:Quay:104526,NSR:Quay:104526,3761810.0,0.9892237015454443
all,exp1,oslo_only,random,10,single,6,NSR:Quay:7183,NSR:Quay:7183,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,10,single,7,NSR:Quay:11970,NSR:Quay:11970,3791500.0,0.9970311271461216
all,exp1,oslo_only,random,10,single,8,NSR:Quay:104027,NSR:Quay:104027,3798250.0,0.9988061397026919
all,exp1,oslo_only,random,10,single,9,NSR:Quay:11969,NSR:Quay:11969,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,10,single,10,NSR:Quay:11976,NSR:Quay:11976,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,10,cumulative,1,['NSR:Quay:109952'],,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,10,cumulative,2,"['NSR:Quay:109952', 'NSR:Quay:11827']",,3795750.0,0.998148727644703
all,exp1,oslo_only,random,10,cumulative,3,"['NSR:Quay:109952', 'NSR:Quay:104023', 'NSR:Quay:11827']",,3795150.0,0.9979909487507856
all,exp1,oslo_only,random,10,cumulative,4,"['NSR:Quay:109952', 'NSR:Quay:122003', 'NSR:Quay:104023', 'NSR:Quay:11827']",,3795150.0,0.9979909487507856
all,exp1,oslo_only,random,10,cumulative,5,"['NSR:Quay:104023', 'NSR:Quay:11827', 'NSR:Quay:109952', 'NSR:Quay:122003', 'NSR:Quay:104526']",,3758610.0,0.9883822141112183
all,exp1,oslo_only,random,10,cumulative,6,"['NSR:Quay:7183', 'NSR:Quay:104023', 'NSR:Quay:11827', 'NSR:Quay:109952', 'NSR:Quay:122003', 'NSR:Quay:104526']",,3758610.0,0.9883822141112183
all,exp1,oslo_only,random,10,cumulative,7,"['NSR:Quay:7183', 'NSR:Quay:104023', 'NSR:Quay:11827', 'NSR:Quay:109952', 'NSR:Quay:11970', 'NSR:Quay:122003', 'NSR:Quay:104526']",,3751760.0,0.9865809050723284
all,exp1,oslo_only,random,10,cumulative,8,"['NSR:Quay:7183', 'NSR:Quay:104023', 'NSR:Quay:11827', 'NSR:Quay:109952', 'NSR:Quay:104526', 'NSR:Quay:104027', 'NSR:Quay:11970', 'NSR:Quay:122003']",,3751660.0,0.9865546085900089
all,exp1,oslo_only,random,10,cumulative,9,"['NSR:Quay:7183', 'NSR:Quay:104023', 'NSR:Quay:11827', 'NSR:Quay:109952', 'NSR:Quay:104526', 'NSR:Quay:104027', 'NSR:Quay:11970', 'NSR:Quay:122003', 'NSR:Quay:11969']",,3751660.0,0.9865546085900089
all,exp1,oslo_only,random,10,cumulative,10,"['NSR:Quay:7183', 'NSR:Quay:104023', 'NSR:Quay:11827', 'NSR:Quay:109952', 'NSR:Quay:11976', 'NSR:Quay:104526', 'NSR:Quay:104027', 'NSR:Quay:11970', 'NSR:Quay:122003', 'NSR:Quay:11969']",,3751660.0,0.9865546085900089
all,exp1,oslo_only,random,11,single,1,NSR:Quay:11827,NSR:Quay:11827,3795750.0,0.998148727644703
all,exp1,oslo_only,random,11,single,2,NSR:Quay:11976,NSR:Quay:11976,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,11,single,3,NSR:Quay:554,NSR:Quay:554,3787150.0,0.9958872301652208
all,exp1,oslo_only,random,11,single,4,NSR:Quay:721,NSR:Quay:721,3455630.0,0.9087091319794152
all,exp1,oslo_only,random,11,single,5,NSR:Quay:11990,NSR:Quay:11990,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,11,single,6,NSR:Quay:11973,NSR:Quay:11973,3795500.0,0.998082986438904
all,exp1,oslo_only,random,11,single,7,NSR:Quay:7202,NSR:Quay:7202,3796300.0,0.9982933582974606
all,exp1,oslo_only,random,11,single,8,NSR:Quay:463,NSR:Quay:463,3455630.0,0.9087091319794152
all,exp1,oslo_only,random,11,single,9,NSR:Quay:7699,NSR:Quay:7699,3794800.0,0.9978989110626671
all,exp1,oslo_only,random,11,single,10,NSR:Quay:7193,NSR:Quay:7193,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,11,cumulative,1,['NSR:Quay:11827'],,3795750.0,0.998148727644703
all,exp1,oslo_only,random,11,cumulative,2,"['NSR:Quay:11976', 'NSR:Quay:11827']",,3795750.0,0.998148727644703
all,exp1,oslo_only,random,11,cumulative,3,"['NSR:Quay:11976', 'NSR:Quay:554', 'NSR:Quay:11827']",,3784550.0,0.9952035216249122
all,exp1,oslo_only,random,11,cumulative,4,"['NSR:Quay:721', 'NSR:Quay:11976', 'NSR:Quay:554', 'NSR:Quay:11827']",,3441830.0,0.9050802174193158
all,exp1,oslo_only,random,11,cumulative,5,"['NSR:Quay:721', 'NSR:Quay:11827', 'NSR:Quay:11976', 'NSR:Quay:554', 'NSR:Quay:11990']",,3441830.0,0.9050802174193158
all,exp1,oslo_only,random,11,cumulative,6,"['NSR:Quay:721', 'NSR:Quay:11827', 'NSR:Quay:11976', 'NSR:Quay:11973', 'NSR:Quay:554', 'NSR:Quay:11990']",,3438980.0,0.9043307676732083
all,exp1,oslo_only,random,11,cumulative,7,"['NSR:Quay:721', 'NSR:Quay:7202', 'NSR:Quay:11827', 'NSR:Quay:11976', 'NSR:Quay:11973', 'NSR:Quay:554', 'NSR:Quay:11990']",,3436930.0,0.9037916897856574
all,exp1,oslo_only,random,11,cumulative,8,"['NSR:Quay:11827', 'NSR:Quay:11976', 'NSR:Quay:11990', 'NSR:Quay:11973', 'NSR:Quay:7202', 'NSR:Quay:721', 'NSR:Quay:463', 'NSR:Quay:554']",,3094210.0,0.8136683855800609
all,exp1,oslo_only,random,11,cumulative,9,"['NSR:Quay:11827', 'NSR:Quay:11976', 'NSR:Quay:11990', 'NSR:Quay:11973', 'NSR:Quay:7202', 'NSR:Quay:721', 'NSR:Quay:463', 'NSR:Quay:554', 'NSR:Quay:7699']",,3093510.0,0.8134843102038241
all,exp1,oslo_only,random,11,cumulative,10,"['NSR:Quay:7193', 'NSR:Quay:11827', 'NSR:Quay:11976', 'NSR:Quay:11990', 'NSR:Quay:11973', 'NSR:Quay:7202', 'NSR:Quay:721', 'NSR:Quay:463', 'NSR:Quay:554', 'NSR:Quay:7699']",,3093510.0,0.8134843102038241
all,exp1,oslo_only,random,12,single,1,NSR:Quay:104410,NSR:Quay:104410,3798300.0,0.9988192879438518
all,exp1,oslo_only,random,12,single,2,NSR:Quay:11970,NSR:Quay:11970,3791500.0,0.9970311271461216
all,exp1,oslo_only,random,12,single,3,NSR:Quay:100634,NSR:Quay:100634,3725630.0,0.9797096342422275
all,exp1,oslo_only,random,12,single,4,NSR:Quay:12036,NSR:Quay:12036,3787600.0,0.9960055643356588
all,exp1,oslo_only,random,12,single,5,NSR:Quay:11985,NSR:Quay:11985,3796450.0,0.9983328030209399
all,exp1,oslo_only,random,12,single,6,NSR:Quay:569,NSR:Quay:569,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,12,single,7,NSR:Quay:7245,NSR:Quay:7245,3761450.0,0.9891290342090938
all,exp1,oslo_only,random,12,single,8,NSR:Quay:577,NSR:Quay:577,3784910.0,0.9952981889612627
all,exp1,oslo_only,random,12,single,9,NSR:Quay:7169,NSR:Quay:7169,3773050.0,0.9921794261581628
all,exp1,oslo_only,random,12,single,10,NSR:Quay:1,NSR:Quay:1,2951630.0,0.7761748610888322
all,exp1,oslo_only,random,12,cumulative,1,['NSR:Quay:104410'],,3798300.0,0.9988192879438518
all,exp1,oslo_only,random,12,cumulative,2,"['NSR:Quay:104410', 'NSR:Quay:11970']",,3791450.0,0.9970179789049619
all,exp1,oslo_only,random,12,cumulative,3,"['NSR:Quay:104410', 'NSR:Quay:11970', 'NSR:Quay:100634']",,3718730.0,0.9778951769621778
all,exp1,oslo_only,random,12,cumulative,4,"['NSR:Quay:104410', 'NSR:Quay:11970', 'NSR:Quay:100634', 'NSR:Quay:12036']",,3707980.0,0.975068305112825
all,exp1,oslo_only,random,12,cumulative,5,"['NSR:Quay:12036', 'NSR:Quay:100634', 'NSR:Quay:11985', 'NSR:Quay:104410', 'NSR:Quay:11970']",,3706080.0,0.9745686719487534
all,exp1,oslo_only,random,12,cumulative,6,"['NSR:Quay:11970', 'NSR:Quay:12036', 'NSR:Quay:100634', 'NSR:Quay:11985', 'NSR:Quay:104410', 'NSR:Quay:569']",,3706080.0,0.9745686719487534
all,exp1,oslo_only,random,12,cumulative,7,"['NSR:Quay:11970', 'NSR:Quay:12036', 'NSR:Quay:100634', 'NSR:Quay:7245', 'NSR:Quay:11985', 'NSR:Quay:104410', 'NSR:Quay:569']",,3669180.0,0.9648652699728357
all,exp1,oslo_only,random,12,cumulative,8,"['NSR:Quay:577', 'NSR:Quay:7245', 'NSR:Quay:11985', 'NSR:Quay:104410', 'NSR:Quay:569', 'NSR:Quay:12036', 'NSR:Quay:100634', 'NSR:Quay:11970']",,3655740.0,0.9613310227490869
all,exp1,oslo_only,random,12,cumulative,9,"['NSR:Quay:577', 'NSR:Quay:7245', 'NSR:Quay:11985', 'NSR:Quay:104410', 'NSR:Quay:569', 'NSR:Quay:12036', 'NSR:Quay:100634', 'NSR:Quay:11970', 'NSR:Quay:7169']",,3630490.0,0.9546911609633979
all,exp1,oslo_only,random,12,cumulative,10,"['NSR:Quay:577', 'NSR:Quay:7245', 'NSR:Quay:11985', 'NSR:Quay:104410', 'NSR:Quay:569', 'NSR:Quay:1', 'NSR:Quay:12036', 'NSR:Quay:100634', 'NSR:Quay:11970', 'NSR:Quay:7169']",,2783770.0,0.7320335858672186
all,exp1,oslo_only,random,13,single,1,NSR:Quay:102541,NSR:Quay:102541,3775950.0,0.9929420241454301
all,exp1,oslo_only,random,13,single,2,NSR:Quay:870,NSR:Quay:870,2974030.0,0.7820652731284136
all,exp1,oslo_only,random,13,single,3,NSR:Quay:564,NSR:Quay:564,3712670.0,0.9763016101336124
all,exp1,oslo_only,random,13,single,4,NSR:Quay:99376,NSR:Quay:99376,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,13,single,5,NSR:Quay:7210,NSR:Quay:7210,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,13,single,6,NSR:Quay:7168,NSR:Quay:7168,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,13,single,7,NSR:Quay:11143,NSR:Quay:11143,3790100.0,0.9966629763936479
all,exp1,oslo_only,random,13,single,8,NSR:Quay:11975,NSR:Quay:11975,3790150.0,0.9966761246348076
all,exp1,oslo_only,random,13,single,9,NSR:Quay:11142,NSR:Quay:11142,3786900.0,0.9958214889594219
all,exp1,oslo_only,random,13,single,10,NSR:Quay:12149,NSR:Quay:12149,3788750.0,0.9963079738823337
all,exp1,oslo_only,random,13,cumulative,1,['NSR:Quay:102541'],,3775950.0,0.9929420241454301
all,exp1,oslo_only,random,13,cumulative,2,"['NSR:Quay:870', 'NSR:Quay:102541']",,2951630.0,0.7761748610888322
all,exp1,oslo_only,random,13,cumulative,3,"['NSR:Quay:870', 'NSR:Quay:564', 'NSR:Quay:102541']",,2865950.0,0.753644035037433
all,exp1,oslo_only,random,13,cumulative,4,"['NSR:Quay:870', 'NSR:Quay:564', 'NSR:Quay:102541', 'NSR:Quay:99376']",,2865950.0,0.753644035037433
all,exp1,oslo_only,random,13,cumulative,5,"['NSR:Quay:564', 'NSR:Quay:870', 'NSR:Quay:7210', 'NSR:Quay:99376', 'NSR:Quay:102541']",,2865950.0,0.753644035037433
all,exp1,oslo_only,random,13,cumulative,6,"['NSR:Quay:564', 'NSR:Quay:870', 'NSR:Quay:7210', 'NSR:Quay:99376', 'NSR:Quay:102541', 'NSR:Quay:7168']",,2865950.0,0.753644035037433
all,exp1,oslo_only,random,13,cumulative,7,"['NSR:Quay:564', 'NSR:Quay:870', 'NSR:Quay:11143', 'NSR:Quay:7210', 'NSR:Quay:99376', 'NSR:Quay:102541', 'NSR:Quay:7168']",,2857700.0,0.7514745752460693
all,exp1,oslo_only,random,13,cumulative,8,"['NSR:Quay:870', 'NSR:Quay:11143', 'NSR:Quay:99376', 'NSR:Quay:7210', 'NSR:Quay:564', 'NSR:Quay:102541', 'NSR:Quay:7168', 'NSR:Quay:11975']",,2849500.0,0.7493182636958654
all,exp1,oslo_only,random,13,cumulative,9,"['NSR:Quay:870', 'NSR:Quay:11143', 'NSR:Quay:99376', 'NSR:Quay:11142', 'NSR:Quay:7210', 'NSR:Quay:564', 'NSR:Quay:102541', 'NSR:Quay:7168', 'NSR:Quay:11975']",,2838050.0,0.7463073164702758
all,exp1,oslo_only,random,13,cumulative,10,"['NSR:Quay:870', 'NSR:Quay:11143', 'NSR:Quay:12149', 'NSR:Quay:99376', 'NSR:Quay:11142', 'NSR:Quay:7210', 'NSR:Quay:564', 'NSR:Quay:102541', 'NSR:Quay:7168', 'NSR:Quay:11975']",,2828450.0,0.743782854167598
all,exp1,oslo_only,random,14,single,1,NSR:Quay:12053,NSR:Quay:12053,3793950.0,0.9976753909629509
all,exp1,oslo_only,random,14,single,2,NSR:Quay:1,NSR:Quay:1,2951630.0,0.7761748610888322
all,exp1,oslo_only,random,14,single,3,NSR:Quay:7194,NSR:Quay:7194,3796000.0,0.9982144688505019
all,exp1,oslo_only,random,14,single,4,NSR:Quay:555,NSR:Quay:555,3214830.0,0.8453872025539143
all,exp1,oslo_only,random,14,single,5,NSR:Quay:7277,NSR:Quay:7277,3761450.0,0.9891290342090938
all,exp1,oslo_only,random,14,single,6,NSR:Quay:7183,NSR:Quay:7183,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,14,single,7,NSR:Quay:11928,NSR:Quay:11928,3670350.0,0.9651729388159745
all,exp1,oslo_only,random,14,single,8,NSR:Quay:11989,NSR:Quay:11989,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,14,single,9,NSR:Quay:104023,NSR:Quay:104023,3797750.0,0.9986746572910942
all,exp1,oslo_only,random,14,single,10,NSR:Quay:475,NSR:Quay:475,3508830.0,0.9226988605734211
all,exp1,oslo_only,random,14,cumulative,1,['NSR:Quay:12053'],,3793950.0,0.9976753909629509
all,exp1,oslo_only,random,14,cumulative,2,"['NSR:Quay:1', 'NSR:Quay:12053']",,2947230.0,0.7750178158667715
all,exp1,oslo_only,random,14,cumulative,3,"['NSR:Quay:1', 'NSR:Quay:12053', 'NSR:Quay:7194']",,2944880.0,0.7743998485322618
all,exp1,oslo_only,random,14,cumulative,4,"['NSR:Quay:1', 'NSR:Quay:12053', 'NSR:Quay:7194', 'NSR:Quay:555']",,2361360.0,0.6209546149011647
all,exp1,oslo_only,random,14,cumulative,5,"['NSR:Quay:1', 'NSR:Quay:12053', 'NSR:Quay:555', 'NSR:Quay:7194', 'NSR:Quay:7277']",,2324460.0,0.611251212925247
all,exp1,oslo_only,random,14,cumulative,6,"['NSR:Quay:1', 'NSR:Quay:12053', 'NSR:Quay:555', 'NSR:Quay:7183', 'NSR:Quay:7194', 'NSR:Quay:7277']",,2324460.0,0.611251212925247
all,exp1,oslo_only,random,14,cumulative,7,"['NSR:Quay:1', 'NSR:Quay:12053', 'NSR:Quay:555', 'NSR:Quay:7183', 'NSR:Quay:7194', 'NSR:Quay:11928', 'NSR:Quay:7277']",,2196460.0,0.57759171555621
all,exp1,oslo_only,random,14,cumulative,8,"['NSR:Quay:555', 'NSR:Quay:7183', 'NSR:Quay:11928', 'NSR:Quay:11989', 'NSR:Quay:1', 'NSR:Quay:12053', 'NSR:Quay:7194', 'NSR:Quay:7277']",,2196460.0,0.57759171555621
all,exp1,oslo_only,random,14,cumulative,9,"['NSR:Quay:555', 'NSR:Quay:7183', 'NSR:Quay:104023', 'NSR:Quay:11928', 'NSR:Quay:11989', 'NSR:Quay:1', 'NSR:Quay:12053', 'NSR:Quay:7194', 'NSR:Quay:7277']",,2195860.0,0.5774339366622927
all,exp1,oslo_only,random,14,cumulative,10,"['NSR:Quay:555', 'NSR:Quay:7183', 'NSR:Quay:104023', 'NSR:Quay:11928', 'NSR:Quay:11989', 'NSR:Quay:1', 'NSR:Quay:12053', 'NSR:Quay:7194', 'NSR:Quay:475', 'NSR:Quay:7277']",,1906340.0,0.5013003610507022
all,exp1,oslo_only,random,15,single,1,NSR:Quay:577,NSR:Quay:577,3784910.0,0.9952981889612627
all,exp1,oslo_only,random,15,single,2,NSR:Quay:11983,NSR:Quay:11983,3797650.0,0.9986483608087746
all,exp1,oslo_only,random,15,single,3,NSR:Quay:11143,NSR:Quay:11143,3790100.0,0.9966629763936479
all,exp1,oslo_only,random,15,single,4,NSR:Quay:7158,NSR:Quay:7158,3787850.0,0.9960713055414577
all,exp1,oslo_only,random,15,single,5,NSR:Quay:721,NSR:Quay:721,3455630.0,0.9087091319794152
all,exp1,oslo_only,random,15,single,6,NSR:Quay:7183,NSR:Quay:7183,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,15,single,7,NSR:Quay:11969,NSR:Quay:11969,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,15,single,8,NSR:Quay:7175,NSR:Quay:7175,3798350.0,0.9988324361850115
all,exp1,oslo_only,random,15,single,9,NSR:Quay:106761,NSR:Quay:106761,3798200.0,0.9987929914615322
all,exp1,oslo_only,random,15,single,10,NSR:Quay:551,NSR:Quay:551,3214830.0,0.8453872025539143
all,exp1,oslo_only,random,15,cumulative,1,['NSR:Quay:577'],,3784910.0,0.9952981889612627
all,exp1,oslo_only,random,15,cumulative,2,"['NSR:Quay:577', 'NSR:Quay:11983']",,3784210.0,0.9951141135850258
all,exp1,oslo_only,random,15,cumulative,3,"['NSR:Quay:577', 'NSR:Quay:11143', 'NSR:Quay:11983']",,3775960.0,0.992944653793662
all,exp1,oslo_only,random,15,cumulative,4,"['NSR:Quay:577', 'NSR:Quay:11143', 'NSR:Quay:7158', 'NSR:Quay:11983']",,3765460.0,0.9901835231501082
all,exp1,oslo_only,random,15,cumulative,5,"['NSR:Quay:577', 'NSR:Quay:11143', 'NSR:Quay:721', 'NSR:Quay:11983', 'NSR:Quay:7158']",,3422740.0,0.9000602189445118
all,exp1,oslo_only,random,15,cumulative,6,"['NSR:Quay:577', 'NSR:Quay:11143', 'NSR:Quay:721', 'NSR:Quay:7183', 'NSR:Quay:11983', 'NSR:Quay:7158']",,3422740.0,0.9000602189445118
