from,to,lineId,lineCode,mode,authority,travelTimeSec,tripsInFeed,tripsOn2025_11_17
NSR:Quay:11108,NSR:Quay:11088,RUT:Line:24,24,bus,Ruter,60,49,57
NSR:Quay:11088,NSR:Quay:11067,RUT:Line:24,24,bus,Ruter,60,49,57
NSR:Quay:11067,NSR:Quay:11071,RUT:Line:24,24,bus,Ruter,120,49,57
NSR:Quay:11071,NSR:Quay:10834,RUT:Line:24,24,bus,Ruter,120,49,57
NSR:Quay:10834,NSR:Quay:10856,RUT:Line:24,24,bus,Ruter,60,49,57
NSR:Quay:10856,NSR:Quay:11207,RUT:Line:24,24,bus,Ruter,120,49,57
NSR:Quay:11207,NSR:Quay:11202,RUT:Line:24,24,bus,Ruter,120,49,57
NSR:Quay:11202,NSR:Quay:11194,RUT:Line:24,24,bus,Ruter,120,49,57
NSR:Quay:11194,NSR:Quay:11186,RUT:Line:24,24,bus,Ruter,60,49,57
NSR:Quay:10334,NSR:Quay:10339,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:10339,NSR:Quay:109485,RUT:Line:26,26,bus,Ruter,120,23,46
NSR:Quay:109485,NSR:Quay:10292,RUT:Line:26,26,bus,Ruter,120,23,46
NSR:Quay:10292,NSR:Quay:10281,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:10281,NSR:Quay:10274,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:10274,NSR:Quay:10277,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:10277,NSR:Quay:10372,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:10372,NSR:Quay:10380,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:10380,NSR:Quay:10383,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:10383,NSR:Quay:10396,RUT:Line:26,26,bus,Ruter,120,23,46
NSR:Quay:10396,NSR:Quay:10771,RUT:Line:26,26,bus,Ruter,120,23,46
NSR:Quay:10771,NSR:Quay:10757,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:10757,NSR:Quay:10664,RUT:Line:26,26,bus,Ruter,120,23,46
NSR:Quay:10664,NSR:Quay:10648,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:10648,NSR:Quay:10942,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:10942,NSR:Quay:10956,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:10956,NSR:Quay:10969,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:10969,NSR:Quay:11023,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:11023,NSR:Quay:11028,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:11028,NSR:Quay:11035,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:11035,NSR:Quay:11012,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:11012,NSR:Quay:11007,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:11007,NSR:Quay:10985,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:10985,NSR:Quay:11059,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:11059,NSR:Quay:11091,RUT:Line:26,26,bus,Ruter,120,23,46
NSR:Quay:11091,NSR:Quay:11081,RUT:Line:26,26,bus,Ruter,60,23,46
NSR:Quay:11081,NSR:Quay:104044,RUT:Line:26,26,bus,Ruter,120,20,46
NSR:Quay:104044,NSR:Quay:11048,RUT:Line:26,26,bus,Ruter,120,20,46
NSR:Quay:11048,NSR:Quay:11860,RUT:Line:26,26,bus,Ruter,60,20,46
NSR:Quay:11860,NSR:Quay:11852,RUT:Line:26,26,bus,Ruter,180,20,46
NSR:Quay:11852,NSR:Quay:11551,RUT:Line:26,26,bus,Ruter,120,20,46
NSR:Quay:11551,NSR:Quay:11559,RUT:Line:26,26,bus,Ruter,60,20,46
NSR:Quay:11559,NSR:Quay:11531,RUT:Line:26,26,bus,Ruter,120,20,46
NSR:Quay:11531,NSR:Quay:11514,RUT:Line:26,26,bus,Ruter,60,20,46
NSR:Quay:11514,NSR:Quay:11488,RUT:Line:26,26,bus,Ruter,60,20,46
NSR:Quay:11146,NSR:Quay:11205,RUT:Line:3115,115E,bus,Ruter,60,25,36
NSR:Quay:11205,NSR:Quay:11234,RUT:Line:3115,115E,bus,Ruter,60,25,36
NSR:Quay:11234,NSR:Quay:10402,RUT:Line:3115,115E,bus,Ruter,180,25,36
NSR:Quay:10402,NSR:Quay:10284,RUT:Line:3115,115E,bus,Ruter,120,25,36
NSR:Quay:12037,NSR:Quay:12026,RUT:Line:2,2,metro,Ruter,60,10,270
NSR:Quay:12026,NSR:Quay:12012,RUT:Line:2,2,metro,Ruter,120,10,270
NSR:Quay:12012,NSR:Quay:11965,RUT:Line:2,2,metro,Ruter,60,10,270
NSR:Quay:11965,NSR:Quay:11944,RUT:Line:2,2,metro,Ruter,180,10,270
NSR:Quay:10725,NSR:Quay:10740,RUT:Line:380,380,bus,Ruter,,6,164
NSR:Quay:10740,NSR:Quay:10485,RUT:Line:380,380,bus,Ruter,60,6,164
NSR:Quay:7699,NSR:Quay:11827,RUT:Line:81,81,bus,Ruter,240,36,239
NSR:Quay:11827,NSR:Quay:11888,RUT:Line:81,81,bus,Ruter,120,36,239
NSR:Quay:109021,NSR:Quay:109651,RUT:Line:3002,2B,bus,Ruter,120,89,0
NSR:Quay:109651,NSR:Quay:11937,RUT:Line:3002,2B,bus,Ruter,60,89,0
NSR:Quay:11937,NSR:Quay:11940,RUT:Line:3002,2B,bus,Ruter,60,89,0
NSR:Quay:11940,NSR:Quay:11955,RUT:Line:3002,2B,bus,Ruter,,89,0
NSR:Quay:11955,NSR:Quay:11648,RUT:Line:3002,2B,bus,Ruter,60,89,0
NSR:Quay:11648,NSR:Quay:11691,RUT:Line:3002,2B,bus,Ruter,300,89,0
NSR:Quay:10819,NSR:Quay:10851,RUT:Line:3,3,metro,Ruter,60,3,267
NSR:Quay:10851,NSR:Quay:10883,RUT:Line:3,3,metro,Ruter,120,3,267
NSR:Quay:10883,NSR:Quay:11176,RUT:Line:3,3,metro,Ruter,60,3,267
NSR:Quay:11176,NSR:Quay:11135,RUT:Line:3,3,metro,Ruter,120,3,267
NSR:Quay:12432,NSR:Quay:12439,RUT:Line:3080,80X,bus,Ruter,180,15,0
NSR:Quay:12439,NSR:Quay:12312,RUT:Line:3080,80X,bus,Ruter,120,15,0
NSR:Quay:12312,NSR:Quay:7170,RUT:Line:3080,80X,bus,Ruter,720,15,0
NSR:Quay:7170,NSR:Quay:7224,RUT:Line:3080,80X,bus,Ruter,180,15,0
NSR:Quay:10585,NSR:Quay:10590,RUT:Line:67,67,bus,Ruter,60,36,73
NSR:Quay:10590,NSR:Quay:10593,RUT:Line:67,67,bus,Ruter,60,36,73
NSR:Quay:10593,NSR:Quay:10596,RUT:Line:67,67,bus,Ruter,60,36,73
NSR:Quay:10596,NSR:Quay:10576,RUT:Line:67,67,bus,Ruter,60,36,73
NSR:Quay:11941,NSR:Quay:11926,RUT:Line:28,28,bus,Ruter,120,66,134
NSR:Quay:10562,NSR:Quay:10550,RUT:Line:345,345,bus,Ruter,60,98,98
NSR:Quay:10550,NSR:Quay:110987,RUT:Line:345,345,bus,Ruter,60,49,98
NSR:Quay:110987,NSR:Quay:98643,RUT:Line:345,345,bus,Ruter,120,49,98
NSR:Quay:98643,NSR:Quay:10775,RUT:Line:345,345,bus,Ruter,60,98,98
NSR:Quay:10775,NSR:Quay:10933,RUT:Line:345,345,bus,Ruter,60,98,98
NSR:Quay:10933,NSR:Quay:10926,RUT:Line:345,345,bus,Ruter,60,98,98
NSR:Quay:10926,NSR:Quay:10931,RUT:Line:345,345,bus,Ruter,60,98,98
NSR:Quay:10931,NSR:Quay:10866,RUT:Line:345,345,bus,Ruter,60,98,98
NSR:Quay:10866,NSR:Quay:10832,RUT:Line:345,345,bus,Ruter,180,98,98
NSR:Quay:10301,NSR:Quay:10403,RUT:Line:375,375,bus,Ruter,120,15,37
NSR:Quay:10403,NSR:Quay:11231,RUT:Line:375,375,bus,Ruter,180,15,37
NSR:Quay:11231,NSR:Quay:11213,RUT:Line:375,375,bus,Ruter,60,15,37
NSR:Quay:11213,NSR:Quay:11131,RUT:Line:375,375,bus,Ruter,60,15,37
NSR:Quay:10834,NSR:Quay:10865,RUT:Line:345,345,bus,Ruter,120,49,98
NSR:Quay:10865,NSR:Quay:10930,RUT:Line:345,345,bus,Ruter,60,49,98
NSR:Quay:10930,NSR:Quay:10932,RUT:Line:345,345,bus,Ruter,120,49,98
NSR:Quay:10932,NSR:Quay:10776,RUT:Line:345,345,bus,Ruter,60,49,98
NSR:Quay:10776,NSR:Quay:10800,RUT:Line:345,345,bus,Ruter,60,49,98
NSR:Quay:10800,NSR:Quay:10820,RUT:Line:345,345,bus,Ruter,60,49,98
NSR:Quay:10820,NSR:Quay:10556,RUT:Line:345,345,bus,Ruter,60,49,98
NSR:Quay:10556,NSR:Quay:10545,RUT:Line:345,345,bus,Ruter,60,49,98
NSR:Quay:10545,NSR:Quay:10561,RUT:Line:345,345,bus,Ruter,60,49,98
NSR:Quay:104534,NSR:Quay:11057,RUT:Line:17,17,tram,Ruter,60,19,204
NSR:Quay:7449,NSR:Quay:7699,RUT:Line:2840,140E,bus,Ruter,180,12,20
NSR:Quay:7699,NSR:Quay:11827,RUT:Line:2840,140E,bus,Ruter,240,12,20
NSR:Quay:11827,NSR:Quay:11888,RUT:Line:2840,140E,bus,Ruter,60,12,20
NSR:Quay:11143,NSR:Quay:11205,RUT:Line:375,375,bus,Ruter,60,22,37
NSR:Quay:11205,NSR:Quay:11234,RUT:Line:375,375,bus,Ruter,60,22,37
NSR:Quay:11234,NSR:Quay:10402,RUT:Line:375,375,bus,Ruter,180,22,37
NSR:Quay:10402,NSR:Quay:10284,RUT:Line:375,375,bus,Ruter,120,22,37
NSR:Quay:12255,NSR:Quay:12256,RUT:Line:2056,56B,bus,Ruter,60,34,0
NSR:Quay:12256,NSR:Quay:11214,RUT:Line:2056,56B,bus,Ruter,120,34,0
NSR:Quay:11214,NSR:Quay:11208,RUT:Line:2056,56B,bus,Ruter,60,34,0
NSR:Quay:11208,NSR:Quay:11203,RUT:Line:2056,56B,bus,Ruter,60,34,0
NSR:Quay:11203,NSR:Quay:11189,RUT:Line:2056,56B,bus,Ruter,60,34,0
NSR:Quay:11189,NSR:Quay:11182,RUT:Line:2056,56B,bus,Ruter,60,34,0
NSR:Quay:11182,NSR:Quay:11180,RUT:Line:2056,56B,bus,Ruter,60,34,0
NSR:Quay:11180,NSR:Quay:11118,RUT:Line:2056,56B,bus,Ruter,180,34,0
NSR:Quay:11118,NSR:Quay:11802,RUT:Line:2056,56B,bus,Ruter,60,34,0
NSR:Quay:11802,NSR:Quay:11161,RUT:Line:2056,56B,bus,Ruter,60,34,0
NSR:Quay:11161,NSR:Quay:11164,RUT:Line:2056,56B,bus,Ruter,60,34,0
NSR:Quay:11754,NSR:Quay:11736,RUT:Line:3902,2N,bus,Ruter,60,10,2
NSR:Quay:11736,NSR:Quay:11684,RUT:Line:3902,2N,bus,Ruter,120,10,2
NSR:Quay:11684,NSR:Quay:11954,RUT:Line:3902,2N,bus,Ruter,240,10,2
NSR:Quay:11954,NSR:Quay:11941,RUT:Line:3902,2N,bus,Ruter,,10,2
NSR:Quay:11941,NSR:Quay:11936,RUT:Line:3902,2N,bus,Ruter,60,10,2
NSR:Quay:11936,NSR:Quay:11926,RUT:Line:3902,2N,bus,Ruter,,10,2
NSR:Quay:11926,NSR:Quay:8066,RUT:Line:3902,2N,bus,Ruter,120,10,2
NSR:Quay:8066,NSR:Quay:104052,RUT:Line:3902,2N,bus,Ruter,120,10,2
NSR:Quay:104052,NSR:Quay:104061,RUT:Line:3902,2N,bus,Ruter,120,10,2
NSR:Quay:104061,NSR:Quay:104058,RUT:Line:3902,2N,bus,Ruter,120,10,2
NSR:Quay:104058,NSR:Quay:102839,RUT:Line:3902,2N,bus,Ruter,120,10,2
NSR:Quay:102839,NSR:Quay:101888,RUT:Line:3902,2N,bus,Ruter,120,10,2
NSR:Quay:101888,NSR:Quay:106026,RUT:Line:3902,2N,bus,Ruter,120,10,2
NSR:Quay:106026,NSR:Quay:7194,RUT:Line:3902,2N,bus,Ruter,180,10,2
NSR:Quay:7194,NSR:Quay:104029,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:104029,NSR:Quay:12036,RUT:Line:3902,2N,bus,Ruter,120,12,2
NSR:Quay:12036,NSR:Quay:12049,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:12049,NSR:Quay:12075,RUT:Line:3902,2N,bus,Ruter,120,12,2
NSR:Quay:12075,NSR:Quay:12079,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:12079,NSR:Quay:12083,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:12083,NSR:Quay:11145,RUT:Line:3902,2N,bus,Ruter,180,12,2
NSR:Quay:11145,NSR:Quay:106971,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:106971,NSR:Quay:11219,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:11219,NSR:Quay:11276,RUT:Line:3902,2N,bus,Ruter,120,12,2
NSR:Quay:11276,NSR:Quay:11281,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:11281,NSR:Quay:11316,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:11316,NSR:Quay:11326,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:11326,NSR:Quay:11351,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:11351,NSR:Quay:11347,RUT:Line:3902,2N,bus,Ruter,120,12,2
NSR:Quay:11347,NSR:Quay:11380,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:11380,NSR:Quay:10375,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:10375,NSR:Quay:10370,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:10370,NSR:Quay:10278,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:10278,NSR:Quay:10272,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:10272,NSR:Quay:10282,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:10282,NSR:Quay:10295,RUT:Line:3902,2N,bus,Ruter,60,12,2
NSR:Quay:10295,NSR:Quay:109484,RUT:Line:3902,2N,bus,Ruter,120,12,2
NSR:Quay:109484,NSR:Quay:10338,RUT:Line:3902,2N,bus,Ruter,120,12,2
NSR:Quay:10338,NSR:Quay:10334,RUT:Line:3902,2N,bus,Ruter,120,12,2
NSR:Quay:11077,NSR:Quay:11117,RUT:Line:4,4,metro,Ruter,120,16,160
NSR:Quay:11117,NSR:Quay:11153,RUT:Line:4,4,metro,Ruter,120,16,160
NSR:Quay:11162,NSR:Quay:11795,RUT:Line:37,37,bus,Ruter,60,51,363
NSR:Quay:11107,NSR:Quay:11895,RUT:Line:5,5,metro,Ruter,120,16,168
NSR:Quay:11895,NSR:Quay:11929,RUT:Line:5,5,metro,Ruter,120,16,168
NSR:Quay:11134,NSR:Quay:11179,RUT:Line:2,2,metro,Ruter,120,6,270
NSR:Quay:11179,NSR:Quay:10882,RUT:Line:2,2,metro,Ruter,60,6,270
NSR:Quay:10882,NSR:Quay:10850,RUT:Line:2,2,metro,Ruter,120,6,270
NSR:Quay:10850,NSR:Quay:10818,RUT:Line:2,2,metro,Ruter,60,6,270
NSR:Quay:10856,NSR:Quay:10976,RUT:Line:3125,125E,bus,Ruter,60,21,44
NSR:Quay:10976,NSR:Quay:10402,RUT:Line:3125,125E,bus,Ruter,180,21,44
NSR:Quay:109117,NSR:Quay:7384,RUT:Line:3130,130N,bus,Ruter,120,14,0
NSR:Quay:7384,NSR:Quay:7699,RUT:Line:3130,130N,bus,Ruter,180,14,0
NSR:Quay:7699,NSR:Quay:11827,RUT:Line:3130,130N,bus,Ruter,240,14,0
NSR:Quay:11827,NSR:Quay:11888,RUT:Line:3130,130N,bus,Ruter,60,14,0
NSR:Quay:99688,NSR:Quay:11829,RUT:Line:3140,140N,bus,Ruter,60,14,0
NSR:Quay:11829,NSR:Quay:7700,RUT:Line:3140,140N,bus,Ruter,240,14,0
NSR:Quay:7700,NSR:Quay:7373,RUT:Line:3140,140N,bus,Ruter,120,14,0
NSR:Quay:7373,NSR:Quay:109118,RUT:Line:3140,140N,bus,Ruter,240,14,0
NSR:Quay:7170,NSR:Quay:11963,RUT:Line:300,300,bus,Ruter,180,14,229
NSR:Quay:105274,NSR:Quay:7210,RUT:Line:17,17,tram,Ruter,120,6,204
NSR:Quay:10637,NSR:Quay:10647,RUT:Line:3075,75C,bus,Ruter,60,42,23
NSR:Quay:10647,NSR:Quay:10706,RUT:Line:3075,75C,bus,Ruter,60,42,23
NSR:Quay:10706,NSR:Quay:10704,RUT:Line:3075,75C,bus,Ruter,60,42,23
NSR:Quay:10704,NSR:Quay:10699,RUT:Line:3075,75C,bus,Ruter,60,42,23
NSR:Quay:10699,NSR:Quay:10696,RUT:Line:3075,75C,bus,Ruter,60,42,23
NSR:Quay:10696,NSR:Quay:10694,RUT:Line:3075,75C,bus,Ruter,60,42,23
NSR:Quay:10694,NSR:Quay:10642,RUT:Line:3075,75C,bus,Ruter,60,42,23
NSR:Quay:10642,NSR:Quay:10635,RUT:Line:3075,75C,bus,Ruter,60,42,23
NSR:Quay:12096,NSR:Quay:12068,RUT:Line:41,41,bus,Ruter,60,68,49
NSR:Quay:11960,NSR:Quay:101465,RUT:Line:390,390,bus,Ruter,120,6,160
NSR:Quay:10972,NSR:Quay:111211,RUT:Line:68,68,bus,Ruter,60,72,74
NSR:Quay:111211,NSR:Quay:11207,RUT:Line:68,68,bus,Ruter,120,72,74
NSR:Quay:11207,NSR:Quay:11131,RUT:Line:68,68,bus,Ruter,120,72,74
NSR:Quay:10301,NSR:Quay:10403,RUT:Line:3115,115E,bus,Ruter,120,28,36
NSR:Quay:10403,NSR:Quay:11231,RUT:Line:3115,115E,bus,Ruter,180,28,36
NSR:Quay:11231,NSR:Quay:11213,RUT:Line:3115,115E,bus,Ruter,60,28,36
NSR:Quay:11213,NSR:Quay:11131,RUT:Line:3115,115E,bus,Ruter,60,28,36
NSR:Quay:102319,NSR:Quay:8209,RUT:Line:3912,12N,bus,Ruter,60,25,3
NSR:Quay:8209,NSR:Quay:8182,RUT:Line:3912,12N,bus,Ruter,60,25,3
NSR:Quay:8182,NSR:Quay:104042,RUT:Line:3912,12N,bus,Ruter,60,25,3
NSR:Quay:104042,NSR:Quay:104038,RUT:Line:3912,12N,bus,Ruter,60,25,3
NSR:Quay:104038,NSR:Quay:104037,RUT:Line:3912,12N,bus,Ruter,60,25,3
NSR:Quay:104037,NSR:Quay:104032,RUT:Line:3912,12N,bus,Ruter,60,25,3
NSR:Quay:104032,NSR:Quay:104031,RUT:Line:3912,12N,bus,Ruter,120,25,3
NSR:Quay:104031,NSR:Quay:7349,RUT:Line:3912,12N,bus,Ruter,180,25,3
NSR:Quay:7349,NSR:Quay:7311,RUT:Line:3912,12N,bus,Ruter,120,25,3
NSR:Quay:7311,NSR:Quay:7230,RUT:Line:3912,12N,bus,Ruter,120,25,3
NSR:Quay:7230,NSR:Quay:7202,RUT:Line:3912,12N,bus,Ruter,180,25,3
NSR:Quay:7202,NSR:Quay:105306,RUT:Line:3912,12N,bus,Ruter,120,25,3
NSR:Quay:105306,NSR:Quay:106761,RUT:Line:3912,12N,bus,Ruter,120,25,3
NSR:Quay:106761,NSR:Quay:101670,RUT:Line:3912,12N,bus,Ruter,120,25,3
NSR:Quay:101670,NSR:Quay:101742,RUT:Line:3912,12N,bus,Ruter,120,25,3
NSR:Quay:101742,NSR:Quay:11839,RUT:Line:3912,12N,bus,Ruter,60,25,3
NSR:Quay:11839,NSR:Quay:104021,RUT:Line:3912,12N,bus,Ruter,120,25,3
NSR:Quay:104021,NSR:Quay:104018,RUT:Line:3912,12N,bus,Ruter,120,25,3
NSR:Quay:104018,NSR:Quay:11758,RUT:Line:3912,12N,bus,Ruter,60,25,3
NSR:Quay:11758,NSR:Quay:104016,RUT:Line:3912,12N,bus,Ruter,120,25,3
NSR:Quay:104016,NSR:Quay:104047,RUT:Line:3912,12N,bus,Ruter,60,25,3
NSR:Quay:104047,NSR:Quay:104014,RUT:Line:3912,12N,bus,Ruter,120,25,3
NSR:Quay:104014,NSR:Quay:104012,RUT:Line:3912,12N,bus,Ruter,60,25,3
NSR:Quay:104012,NSR:Quay:104010,RUT:Line:3912,12N,bus,Ruter,60,25,3
NSR:Quay:104010,NSR:Quay:104006,RUT:Line:3912,12N,bus,Ruter,60,25,3
NSR:Quay:104006,NSR:Quay:104008,RUT:Line:3912,12N,bus,Ruter,120,25,3
NSR:Quay:104008,NSR:Quay:11252,RUT:Line:3912,12N,bus,Ruter,60,25,3
NSR:Quay:11252,NSR:Quay:11239,RUT:Line:3912,12N,bus,Ruter,60,25,3
NSR:Quay:10442,NSR:Quay:10428,RUT:Line:71,71,bus,Ruter,60,9,180
NSR:Quay:10428,NSR:Quay:10481,RUT:Line:71,71,bus,Ruter,120,9,180
NSR:Quay:10481,NSR:Quay:10472,RUT:Line:71,71,bus,Ruter,60,9,180
NSR:Quay:10472,NSR:Quay:10826,RUT:Line:71,71,bus,Ruter,540,9,180
NSR:Quay:10826,NSR:Quay:12109,RUT:Line:71,71,bus,Ruter,180,9,180
NSR:Quay:12109,NSR:Quay:104409,RUT:Line:71,71,bus,Ruter,120,9,180
NSR:Quay:104409,NSR:Quay:7170,RUT:Line:71,71,bus,Ruter,120,9,180
NSR:Quay:7170,NSR:Quay:7224,RUT:Line:71,71,bus,Ruter,120,9,180
NSR:Quay:12468,NSR:Quay:12465,RUT:Line:3981,81N,bus,Ruter,60,12,0
NSR:Quay:12465,NSR:Quay:12463,RUT:Line:3981,81N,bus,Ruter,120,12,0
NSR:Quay:12463,NSR:Quay:12417,RUT:Line:3981,81N,bus,Ruter,60,12,0
NSR:Quay:12417,NSR:Quay:12416,RUT:Line:3981,81N,bus,Ruter,60,12,0
NSR:Quay:12416,NSR:Quay:12403,RUT:Line:3981,81N,bus,Ruter,180,12,0
NSR:Quay:12403,NSR:Quay:12420,RUT:Line:3981,81N,bus,Ruter,60,12,0
NSR:Quay:12420,NSR:Quay:12382,RUT:Line:3981,81N,bus,Ruter,60,12,0
NSR:Quay:12382,NSR:Quay:12379,RUT:Line:3981,81N,bus,Ruter,60,12,0
NSR:Quay:12379,NSR:Quay:12315,RUT:Line:3981,81N,bus,Ruter,60,12,0
NSR:Quay:12315,NSR:Quay:12299,RUT:Line:3981,81N,bus,Ruter,120,12,0
NSR:Quay:12299,NSR:Quay:12296,RUT:Line:3981,81N,bus,Ruter,60,12,0
NSR:Quay:12296,NSR:Quay:12207,RUT:Line:3981,81N,bus,Ruter,60,12,0
NSR:Quay:12207,NSR:Quay:12204,RUT:Line:3981,81N,bus,Ruter,60,12,0
NSR:Quay:12204,NSR:Quay:12197,RUT:Line:3981,81N,bus,Ruter,60,12,0
NSR:Quay:12197,NSR:Quay:12148,RUT:Line:3981,81N,bus,Ruter,120,12,0
NSR:Quay:12148,NSR:Quay:7170,RUT:Line:3981,81N,bus,Ruter,240,12,0
NSR:Quay:7170,NSR:Quay:7159,RUT:Line:3981,81N,bus,Ruter,120,12,0
NSR:Quay:7159,NSR:Quay:101778,RUT:Line:3981,81N,bus,Ruter,60,12,0
NSR:Quay:101778,NSR:Quay:101777,RUT:Line:3981,81N,bus,Ruter,120,12,0
NSR:Quay:101777,NSR:Quay:7350,RUT:Line:3981,81N,bus,Ruter,120,12,0
NSR:Quay:12312,NSR:Quay:12306,RUT:Line:3500,500N,bus,Ruter,60,22,6
NSR:Quay:12306,NSR:Quay:12305,RUT:Line:3500,500N,bus,Ruter,,22,6
NSR:Quay:12305,NSR:Quay:12302,RUT:Line:3500,500N,bus,Ruter,60,22,6
NSR:Quay:12302,NSR:Quay:12299,RUT:Line:3500,500N,bus,Ruter,60,22,6
NSR:Quay:12299,NSR:Quay:12296,RUT:Line:3500,500N,bus,Ruter,60,22,6
NSR:Quay:12296,NSR:Quay:12207,RUT:Line:3500,500N,bus,Ruter,60,22,6
NSR:Quay:12207,NSR:Quay:12204,RUT:Line:3500,500N,bus,Ruter,60,22,6
NSR:Quay:12204,NSR:Quay:12197,RUT:Line:3500,500N,bus,Ruter,60,22,6
NSR:Quay:12197,NSR:Quay:12148,RUT:Line:3500,500N,bus,Ruter,60,22,6
NSR:Quay:12148,NSR:Quay:7170,RUT:Line:3500,500N,bus,Ruter,240,22,6
NSR:Quay:7170,NSR:Quay:11971,RUT:Line:3500,500N,bus,Ruter,120,22,6
NSR:Quay:11800,NSR:Quay:11804,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:11804,NSR:Quay:11810,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:11810,NSR:Quay:11814,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:11814,NSR:Quay:11788,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:11788,NSR:Quay:11792,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:11792,NSR:Quay:11797,RUT:Line:9842,42N,bus,Ruter,,12,0
NSR:Quay:11797,NSR:Quay:11767,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:11767,NSR:Quay:11771,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:11771,NSR:Quay:11745,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:11745,NSR:Quay:11731,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:11731,NSR:Quay:11742,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:11742,NSR:Quay:12055,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:12055,NSR:Quay:12052,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:12052,NSR:Quay:12046,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:12046,NSR:Quay:12041,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:12041,NSR:Quay:11914,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:11914,NSR:Quay:11907,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:11907,NSR:Quay:11911,RUT:Line:9842,42N,bus,Ruter,,12,0
NSR:Quay:11911,NSR:Quay:99688,RUT:Line:9842,42N,bus,Ruter,300,12,0
NSR:Quay:99688,NSR:Quay:11880,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:11880,NSR:Quay:11829,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:11829,NSR:Quay:7700,RUT:Line:9842,42N,bus,Ruter,240,12,0
NSR:Quay:7700,NSR:Quay:7349,RUT:Line:9842,42N,bus,Ruter,180,12,0
NSR:Quay:7349,NSR:Quay:7311,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:7311,NSR:Quay:7230,RUT:Line:9842,42N,bus,Ruter,60,12,0
NSR:Quay:7230,NSR:Quay:7202,RUT:Line:9842,42N,bus,Ruter,120,12,0
NSR:Quay:99688,NSR:Quay:11880,RUT:Line:2031,31E,bus,Ruter,60,35,36
NSR:Quay:11880,NSR:Quay:11829,RUT:Line:2031,31E,bus,Ruter,60,35,36
NSR:Quay:11829,NSR:Quay:7202,RUT:Line:2031,31E,bus,Ruter,780,35,36
